specie,SAM000201_tp1,SAM000201_tp2,SAM000201_tp3,SAM000201_tp4,SAM000202_tp1,SAM000202_tp2,SAM000202_tp3,SAM000202_tp4,SAM000203_tp1,SAM000203_tp2,SAM000204_tp1,SAM000205_tp1,SAM000205_tp2,SAM000206_tp1,SAM000208_tp1,SAM000208_tp2,SAM000209_tp1,SAM000209_tp2,SAM000209_tp3,SAM000210_tp1,SAM000210_tp2,SAM000210_tp3,SAM000211_tp1,SAM000211_tp2,SAM000212_tp1,SAM000212_tp2,SAM000212_tp3,SAM000212_tp4,SAM000213_tp1,SAM000213_tp2,SAM000214_tp1,SAM000214_tp2,SAM000214_tp3,SAM000216_tp1,SAM000216_tp2,SAM000216_tp3,SAM000217_tp1,SAM000217_tp2,SAM000217_tp3,SAM000218_tp1,SAM000220_tp1,SAM000220_tp2,SAM000220_tp3,SAM000221_tp1,SAM000222_tp1,SAM000222_tp2,SAM000223_tp1,SAM000223_tp2,SAM000224_tp1,SAM000225_tp1,SAM000225_tp2,SAM000225_tp3,SAM000226_tp1,SAM000226_tp2,SAM000227_tp1,SAM000227_tp2,SAM000228_tp1,SAM000228_tp2,SAM000230_tp1,SAM000231_tp1,SAM000232_tp1,SAM000233_tp1,SAM000233_tp2,SAM000233_tp3,SAM000234_tp1,SAM000235_tp1,SAM000235_tp2,SAM000236_tp1,SAM000236_tp2,SAM000237_tp1,SAM000238_tp1,SAM000238_tp2,SAM000240_tp1,SAM000240_tp2,SAM000240_tp3,SAM000240_tp4,SAM000241_tp1,SAM000241_tp2,SAM000242_tp1,SAM000243_tp1,SAM000243_tp2,SAM000245_tp1,SAM000245_tp2,SAM000245_tp3,SAM000246_tp1,SAM000246_tp2,SAM000247_tp1,SAM000247_tp2,SAM000247_tp3,SAM000248_tp1,SAM000248_tp2,SAM000248_tp3,SAM000249_tp1,SAM000250_tp1,SAM000250_tp2,SAM000250_tp3,SAM000251_tp1,SAM000251_tp2,SAM000251_tp3,SAM000253_tp1,SAM000253_tp2,SAM000253_tp3,SAM000254_tp1,SAM000255_tp1,SAM000255_tp2,SAM000255_tp3,SAM000256_tp1,SAM000256_tp2,SAM000257_tp1,SAM000258_tp1,SAM000258_tp2,SAM000259_tp1,SAM000260_tp1,SAM000260_tp2,SAM000260_tp3,SAM000261_tp1,SAM000261_tp2,SAM000261_tp3,SAM000263_tp1,SAM000263_tp2,SAM000263_tp3,SAM000265_tp1,SAM000265_tp2,SAM000265_tp3,SAM000266_tp1,SAM000266_tp2,SAM000266_tp3,SAM000268_tp1,SAM000270_tp1,SAM000270_tp2,SAM000270_tp3,SAM000271_tp1,SAM000271_tp2,SAM000271_tp3,SAM000272_tp1,SAM000273_tp1,SAM000273_tp2,SAM000273_tp3,SAM000275_tp1,SAM000275_tp2,SAM000275_tp3,SAM000276_tp1,SAM000276_tp2,SAM000276_tp3,SAM000277_tp1,SAM000277_tp3,SAM000280_tp1,SAM000281_tp1,SAM000282_tp1,SAM000283_tp1,SAM000283_tp2,SAM000283_tp3,SAM000284_tp1,SAM000284_tp2,SAM000284_tp3,SAM000285_tp1,SAM000286_tp1,SAM000286_tp2,SAM000286_tp3,SAM000287_tp1,SAM000287_tp2,SAM000287_tp3,SAM000288_tp1,SAM000288_tp2,SAM000290_tp1,SAM000290_tp2,SAM000290_tp3,SAM000291_tp1,SAM000291_tp2,SAM000293_tp1,SAM000293_tp2,SAM000295_tp1,SAM000296_tp1,SAM000299_tp1,SAM000299_tp2,SAM000299_tp3,SAM000301_tp1,SAM000301_tp2,SAM000301_tp3,SAM000302_tp1,SAM000302_tp2,SAM000302_tp3,SAM000303_tp1,SAM000304_tp1,SAM000304_tp2,SAM000304_tp3,SAM000305_tp1,SAM000305_tp2,SAM000305_tp3,SAM000306_tp1,SAM000306_tp2,SAM000307_tp1,SAM000307_tp2,SAM000308_tp1,SAM000308_tp2,SAM000308_tp3,SAM000309_tp1,SAM000311_tp1,SAM000311_tp2,SAM000311_tp3,SAM000312_tp1,SAM000312_tp2,SAM000312_tp3,SAM000313_tp1,SAM000313_tp2,SAM000313_tp3,SAM000314_tp1,SAM000314_tp2,SAM000314_tp3,SAM000315_tp1,SAM000315_tp2,SAM000316_tp1,SAM000316_tp2,SAM000316_tp3,SAM000317_tp1,SAM000318_tp1,SAM000319_tp1,SAM000319_tp2,SAM000319_tp3,SAM000320_tp1,SAM000320_tp2,SAM000320_tp3,SAM000321_tp1,SAM000321_tp2,SAM000323_tp1,SAM000325_tp1,SAM000326_tp1,SAM000326_tp2,SAM000327_tp1,SAM000327_tp2,SAM000327_tp3,SAM000329_tp1,SAM000329_tp2,SAM000329_tp3,SAM000330_tp1,SAM000330_tp2,SAM000331_tp1,SAM000332_tp1,SAM000332_tp2,SAM000332_tp3,SAM000333_tp1,SAM000333_tp2,SAM000333_tp3,SAM000335_tp1,SAM000336_tp1,SAM000336_tp2,SAM000337_tp1,SAM000337_tp2,SAM000337_tp3,SAM000340_tp1,SAM000340_tp2,SAM000341_tp1,SAM000342_tp1,SAM000342_tp2,SAM000343_tp1,SAM000345_tp1,SAM000346_tp1,SAM000347_tp1,SAM000348_tp1,SAM000348_tp2,SAM000349_tp2,SAM000349_tp3,SAM000350_tp1,SAM000350_tp2,SAM000350_tp3,SAM000351_tp1,SAM000351_tp2,SAM000351_tp3,SAM000352_tp1,SAM000352_tp2,SAM000353_tp1,SAM000353_tp2,SAM000354_tp1,SAM000354_tp2,SAM000354_tp3,SAM000356_tp1,SAM000356_tp2,SAM000356_tp3,SAM000357_tp1,SAM000358_tp1,SAM000359_tp1,SAM000360_tp1,SAM000361_tp1,SAM000361_tp2,SAM000362_tp1,SAM000363_tp1,SAM000363_tp2,SAM000363_tp3,SAM000364_tp1,SAM000364_tp2,SAM000364_tp3,SAM000366_tp1,SAM000367_tp1,SAM000368_tp1,SAM000368_tp2,SAM000370_tp1,SAM000370_tp2,SAM000371_tp1,SAM000372_tp1,SAM000373_tp1,SAM000375_tp1,SAM000375_tp2,SAM000376_tp1,SAM000378_tp1,SAM000378_tp2,SAM000379_tp1,SAM000379_tp2,SAM000380_tp1,SAM000382_tp1,SAM000383_tp1,SAM000384_tp1,SAM000384_tp2,SAM000385_tp1,SAM000385_tp2,SAM000386_tp1,SAM000386_tp2,SAM000387_tp1,SAM000388_tp1,SAM000390_tp1,SAM000393_tp1,SAM000393_tp2,SAM000394_tp1,SAM000394_tp2,SAM000394_tp3,SAM000395_tp1,SAM000395_tp2,SAM000396_tp1,SAM000396_tp2,SAM000397_tp1,SAM000397_tp2,SAM000397_tp3,SAM000398_tp1,SAM000398_tp2,SAM000398_tp3,SAM000399_tp1,SAM000400_tp1,SAM000401_tp1,SAM000403_tp1,SAM000404_tp1,SAM000405_tp1,SAM000406_tp1,SAM000407_tp1,SAM000407_tp2,SAM000407_tp3,SAM000408_tp1,SAM000408_tp2,SAM000408_tp3,SAM000410_tp1,SAM000410_tp2,SAM000410_tp3,SAM000411_tp1,SAM000411_tp2,SAM000411_tp3,SAM000412_tp1,SAM000415_tp1,SAM000416_tp1,SAM000417_tp1,SAM000417_tp2,SAM000418_tp1,SAM000418_tp2,SAM000418_tp3,SAM000419_tp1,SAM000420_tp1,SAM000421_tp1,SAM000422_tp1,SAM000422_tp2,SAM000422_tp3,SAM000424_tp1,SAM000424_tp2,SAM000424_tp3,SAM000425_tp1,SAM000426_tp1,SAM000426_tp2,SAM000427_tp1,SAM000427_tp2,SAM000428_tp1,SAM000428_tp2,SAM000429_tp1,SAM000429_tp2,SAM000429_tp3,SAM000430_tp1,SAM000431_tp1,SAM000431_tp2,SAM000433_tp1,SAM000433_tp2,SAM000433_tp3,SAM000434_tp1,SAM000434_tp2,SAM000434_tp3,SAM000436_tp1,SAM000436_tp2,SAM000439_tp1,SAM000440_tp1,SAM000440_tp2,SAM000444_tp1,SAM000444_tp2,SAM000445_tp1,SAM000445_tp2,SAM000446_tp1,SAM000447_tp1,SAM000447_tp2,SAM000448_tp1,SAM000448_tp2,SAM000450_tp1,SAM000451_tp1,SAM000452_tp1,SAM000452_tp2,SAM000452_tp3,SAM000462_tp1,SAM000462_tp2,SAM000463_tp1,SAM000464_tp1,SAM000466_tp1,SAM000466_tp2,SAM000466_tp3,SAM000470_tp1,SAM000470_tp2,SAM000471_tp1,SAM000471_tp3,SAM000475_tp1,SAM000475_tp2,SAM000476_tp1,SAM000476_tp2,SAM000476_tp3,SAM000477_tp1,SAM000481_tp1,SAM000481_tp2,SAM000481_tp3,SAM000484_tp1,SAM000484_tp2,SAM000484_tp3,SAM000485_tp1,SAM000485_tp2,SAM000485_tp3,SAM000487_tp1,SAM000490_tp1,SAM000491_tp1,SAM000491_tp2,SAM000495_tp1,SAM000495_tp2,SAM000496_tp1,SAM000496_tp2,SAM000497_tp1,SAM000497_tp2,SAM000497_tp3,SAM000498_tp1,SAM000498_tp2,SAM000498_tp3,SAM000499_tp1,SAM000499_tp2,SAM000499_tp3,SAM000500_tp1,SAM000501_tp1,SAM000501_tp2,SAM000502_tp1,SAM000515_tp1,SAM000515_tp2,SAM000518_tp1,SAM000518_tp2,SAM000523_tp1,SAM000523_tp2,SAM000524_tp1,SAM000524_tp2,SAM000526_tp1,SAM000526_tp2,SAM000527_tp1,SAM000529_tp1,SAM000529_tp2,SAM000530_tp1,SAM000530_tp2,SAM000535_tp1,SAM000536_tp1,SAM000536_tp2,SAM000537_tp1,SAM000537_tp2,SAM000538_tp1,SAM000538_tp2,SAM000539_tp1,SAM000553_tp1
Phocaeicola_vulgatus,0.20356399886223797,0.027626101410673277,0.03404650074161384,0.06278140061578816,0.07309040072408544,0.07377070248310924,0.03885340066409655,0.053077900901246304,0.0,0.0,0.06721539681084304,0.21133969499368388,0.19755500829754608,0.14724169349039395,0.37153608310502223,0.31852669509339426,0.0800452040805175,0.06307329743142052,0.006727500192113476,0.40469939507823577,0.1157778017965136,0.030026797945851304,0.254256687335079,0.1391342041173265,0.1548829,0.1303384,0.01100490014887457,0.10204219642047627,0.094763299673636,0.08266060157899636,0.2558087911461578,0.3117932,0.15726749684719307,0.0,8.170000321928623e-05,0.0,0.020993399379717757,0.010230599827962787,0.007884099576902281,0.057898398538876336,0.077518,0.09197,0.07216900003027112,0.0,0.1222488,0.03842369935712095,0.1922247949451622,0.0429986,0.2142924,0.0,0.1072232979645921,0.2335078027665917,0.13098759512318658,0.10041070165519664,0.08101769916643005,0.02487140085504482,0.23296609439164173,0.13236370633342873,0.13005560190348855,0.4223744,0.33249258345702254,0.13461699453583814,0.11646680440638488,0.09866719605015727,0.2701061,0.27770020922534244,0.2030147053601066,0.06061270176388832,0.051249301270719284,0.0,0.24155110426860163,0.13905740053099896,0.03814940201311918,0.0,0.016236300624619865,0.037396899595258756,0.0468751010343437,0.02796309851526736,0.029933200622745047,0.24295780913446383,0.1680661,0.12605729999999998,0.05484169799856896,0.09800390444430207,0.12536249725395826,0.11239839906854843,0.023212999999999998,0.0839897029468071,0.059409101821177306,0.1248436,0.15694160000000001,0.045927601116697386,0.05358739817879561,0.16538100303796857,0.17449649337651021,0.07255820251621138,0.09816200130875014,0.05181250112200234,0.03550809810427414,0.09923419549823885,0.07617660097049943,0.05687880239865324,0.0,0.12865690000000002,0.0,0.06725099996162545,0.17610229548327555,0.26119128889940185,0.02018660019276314,0.4369276151390462,0.3318031981125219,0.16055619433725957,0.21374129782316195,0.20320820732163902,0.13424209762549666,0.1963293925154714,0.2555408,0.09020000298387602,0.0,0.0,0.0,0.144453404905868,0.12843849817244876,0.16448420122574914,0.07080870062426105,0.1338055940395776,0.07062279719305155,0.1124798001954375,0.03273350149479832,0.02522279935952009,0.015797000796046023,0.10233619863933825,0.01688540091124153,0.0850320983386979,0.038201099824753684,0.0,0.0,0.0,0.1316901996053848,0.0640665,0.049220099847374396,0.0896167010475862,0.05191779856227868,0.0850528036440598,0.01317050045889943,0.025136699856240955,0.0,0.0,0.0,0.0,0.0,0.0,0.09143299707135957,0.018276200192150354,0.008451300389971717,0.08097120025504163,0.00030130000001408845,0.011868200194405551,0.0019557000112085422,0.0504974024911867,0.12650150215692435,0.2657217880979275,0.040674802142048265,0.02337310117933721,0.04204649850124013,0.1003546997105211,0.05734899724696396,0.3575924,0.1853135,0.0293713007003387,0.001737900051478142,0.12388259536405392,0.07873389831426622,0.0,0.0,0.0,0.1253036,0.1320962060085619,0.0005003999887926249,0.419014,0.2373235004425033,0.3122889016116244,0.0,0.23845098708173562,0.09453019970446891,0.11001960495984986,0.16733310793522257,0.10911669820247653,0.17464589772464456,0.09132419929472992,0.06159130089635745,0.0,0.0,0.0,0.0,0.0,0.1867583912262158,0.08353840030638647,0.10894989498641248,0.08739189510936601,0.05663860005626857,0.1007000969211094,0.12296230548010326,0.01923850017479863,0.03858679892784878,0.048271998822230724,0.14505199227102228,0.15865600000000002,0.23536799836190536,0.0,0.17051589764085154,0.09505530257673948,0.3950898,0.3483607888890748,0.10071520250274207,3.859999856163476e-05,0.144732594872592,0.0987588031164542,0.14961030036740425,0.05322730088911938,0.024842500004003936,0.05073969772474113,0.13872799917327142,0.08162420069029976,0.20804809938530186,0.08309769719729394,0.12214980496202361,0.11790530065039855,0.2885964,0.02408460014731214,0.21043639285389082,0.0,0.0,0.0,0.10020800175112747,0.08520289789299702,0.1920562,0.4066496090238301,0.3797985,0.31000660400633684,0.031421499153311196,0.004621300213785076,0.019451999619158212,0.07454690224068533,0.0,0.0,0.050783800000000004,0.008416400000000001,0.0063524003018430066,0.15663959573372874,0.0220289989319351,0.1238028,0.00010090000394627389,0.17149859735485062,0.0721021,0.006742599840893599,0.04915139779938253,0.05484870104935674,0.3998534,0.1853791038702896,0.0181938,0.2691375083611121,0.18934669674141547,0.09006669858782991,0.10162029483205899,0.0605565,0.16175279412495333,0.16972160612652812,0.011374600486353434,0.001425000075580332,0.08124220027641278,0.03126689946643191,0.11345430000000001,0.03224479938144207,0.11991940461918717,0.15964039984448045,0.0619329,0.0,0.10934039601867993,0.3503316,0.01593230058473747,0.33843890000000004,0.30348159929589424,0.0832690967160034,0.13763530106690197,0.16258860671041,0.072053,0.09801179878269926,0.00018219999325767502,0.0,0.0,0.0,0.09885859807473718,0.0017821999299521372,0.0055377002075444656,0.15450460516670295,0.05797739814990045,0.17913430000000002,0.051492897955299294,0.06566950012516055,0.30953789231760703,0.13007000153650117,0.3089254110926405,0.03444840060866087,0.028472099851074194,0.2897131967444583,0.11581090634591414,0.4597181992296856,0.05324519803182608,0.12734889667673027,0.3955685,0.004712699730566621,0.1224066953874616,0.05677270171801555,0.006716199673611023,0.028786000218065634,0.0001624000003106683,0.0,0.12290519852889586,0.0019857000360161458,0.0015204000746225882,6.93999983892914e-05,0.08047280360264059,0.2557772966242687,0.2343319,0.09193979815942815,0.015437300663919087,0.05814199775562575,0.12638249999999998,0.0607711029461033,0.17362629188273299,0.11718490113004378,0.041446798555755435,0.010771000047584356,0.0,0.0,0.2164811937934473,0.0,0.04869039920593124,0.10160329910257068,0.20375829651211638,0.0005884999760454924,0.0003259999951816536,0.00026519999902766477,0.09075280501092667,0.06628940149780305,0.10770629463587923,0.237826405583131,0.19226299791165682,0.08991649811121984,0.03895440199990486,0.03245369895546265,0.04679150015109209,0.23073850652794015,0.0,0.0,0.11087450007398902,0.07452239779968692,0.2793097132196108,0.1646709951278442,0.140375497414083,0.08283270267073536,0.1390560042289972,0.019603999040705363,0.1369898005412101,0.17528459374170174,0.1089993061473559,0.1703110018321465,0.19598419751709348,0.22122240478805416,0.10047820419849188,0.04538589913852879,0.011984299636482851,0.02076869951005304,0.033994701889734705,0.112084002583459,0.06100409694330883,0.0,0.0,0.0,0.08084520112218552,0.06727350302116052,0.06021529899471732,0.0,0.0,0.009152199980993902,0.15228979659996053,0.1446963080753052,0.18950550496477298,0.003879100031833001,0.006220799727844125,0.4117997760487587,0.10212110011366175,0.11213710161699988,0.0058518996831822085,0.002973199951394768,0.0,0.0,0.0113811000958322,0.0,0.0,0.1038927946368618,0.17622439201800943,0.0,1.16e-05,0.0887705,0.1711152068384249,0.19197579243243054,0.27352329999999997,0.2722585134137153,0.3845388818320066,0.21506569025924285,0.02304929982657046,0.020720098920228112,0.06651169790761613,0.17137149248127576,0.1516369039404355,0.0,0.0,0.11740019945759554,0.10053120466066078,0.10622689887877397,0.10847389577088479,0.27320861200858243,0.2979265869878222,0.23523070347440475,0.14787299356270292,0.5247705769845334,0.19635059886205958,0.1091156993718421,0.15234129258463913,0.03080569886969556,0.07146489833408325,0.19565510464417052,0.09129909952443906,0.04567190163801612,0.17031360463926595,0.13239320461957202,0.14694380095825374,0.06989889925646511,0.03975660158010993,0.023642001058410647,0.03711850110365109,0.029281099169726054,0.013234299728017563,0.1583027076057839,0.04702879858526093,0.09506629706495566,0.05771470167833796,0.026681201013602628,0.0791298960893901,0.0,0.04609970207169827,0.053665597699948976,0.19752200995427813,0.0,0.0,0.1663707,0.04803139812289278,0.027575399921783397,0.1736751048065835,0.12832079999999998,0.12191739701734887,0.1949267,0.3555408973915372,0.04353640217286664,0.0392102,0.030532698747238147,0.0599948,0.16308169575026496,0.0938094,0.0408416,0.03946879995196262,0.014856899266415188,0.014691800313354614,0.10091630124138383,0.0972928956377881,0.0,0.08999230000000001
Bacteroides_uniformis,0.10656149940440536,0.021262001085702836,0.03576270077899676,0.01889230018530416,0.03185730031560105,0.03866760130154486,0.01988490033988,0.01691360028718769,0.09083730234853385,0.04786210135692702,0.0044973997866126735,0.1511832964186975,0.04442450186588208,0.0,0.12413099435535206,0.22996279645763826,0.0775384039527267,0.1323759946091567,0.06695220191191674,0.1060205987106272,0.21482970333349288,0.028428998055157622,0.07028239649912453,0.10246220303211094,0.1767677,0.2014552,0.007942600107447696,0.07981679720011789,0.24668389915042274,0.14683830280492935,0.009897499657435931,0.1213954,0.09662959806282626,0.047197600189355114,0.08365590329635678,0.08506069969470995,0.035735898944127945,0.10056399830892127,0.04962209733704579,0.009177899768386573,0.0642581,0.0704103,0.08327190003492821,0.33976210695793513,0.0905612,0.017251599711358034,0.11673639693024225,0.01458,0.07913579999999999,0.016058199499051053,0.1029169980463381,0.013440300159240168,0.27375928980763803,0.10565010174156428,0.03662799962314407,0.050778201745685286,0.1344611967630201,0.07375800352922315,0.03375290049400609,0.0409597,0.07274869638043041,0.22935159069051997,0.06567550248475557,0.05578779776670426,0.0745481,0.0972343032301731,0.057823301526682816,0.05646060164305818,0.07965600197505947,0.0292577,0.06625650117086035,0.0037999000145101437,0.08347480440491123,0.1705190940853993,0.08037040309189585,0.12154669868451762,0.0691380015255958,0.13966749258419497,0.035644700741569904,0.09337580351064205,0.0945737,0.1658417,0.18256779333724404,0.13504060612385035,0.08342569817257589,0.021144799824771906,0.1100493,0.18765120658380594,0.041248301264460635,0.0509393,0.041011,0.022458500546062677,0.009476399677938074,0.2669747049041954,0.19219839270458647,0.0,0.10459590139453045,0.07882230170690094,0.04931799736698366,0.05562749747645753,0.03963510050495614,0.07105980299668452,0.18019270519022493,0.1529468,0.0,0.0,0.11556759703588763,0.2798307881072254,0.017245100164674565,0.1289224044670151,0.12671079927919965,0.13159819535859438,0.07763779920930154,0.05034990181411868,0.021975799611287285,0.1131302956872126,0.1019063,0.03783720125167976,0.0259531,0.026398999676558867,0.005351200067921125,0.034199601161473005,0.08320129881612882,0.13559530101046682,0.042500600374692235,0.037401198333949025,0.03314749868253137,0.030511100053014086,0.0421710019257684,0.04036279897507166,0.015543900783291749,0.08746889883701384,0.10686510576710752,0.013668799732947842,0.009161199957973291,0.0,0.0,0.0,0.15281249954209097,0.2033534,0.11183789965320413,0.005050500059038484,0.008916999753068101,0.006300800269955745,0.012250300426836922,0.02340289986615671,0.0,0.0500602019939149,0.0,0.0,0.0,0.0,0.03528439886982468,0.021992200231219235,0.0004658000214935948,0.10433200032862304,0.0,0.0008263000135351025,0.000536200003073078,0.040627202004260426,0.1124722019177166,0.0804691963956655,0.06664270350959021,0.07223570364479885,0.08087449711720464,0.09946259971309443,0.08598039587251495,0.1099898,0.1607649,0.004468200106541195,0.05018720148658946,0.024872399069222756,0.06403369862900517,0.24037779372335752,0.2669808990242145,0.030192599409345638,0.1521101,0.11730760533588382,0.0354031992070805,8.5e-06,0.0,0.0,0.001837399978911717,0.06715289636194055,0.13599809957482722,0.04010320180791287,0.061467202914880045,0.04073469932896084,0.04294329944051781,2.439999981156498e-05,0.0,0.08843589866866629,0.0941447,0.022668600560517803,0.04908319787470969,0.04499440144325556,0.15477599272872744,0.07897790028966031,0.06322869709038172,0.08007129551904214,0.1439118001429716,0.07898689758498727,0.029918301333379204,0.1344832012218977,0.11893189669542485,0.08892489783035684,0.15276819185987084,0.1271121,0.1414861990152961,0.4048155,0.40257289443025995,0.0,0.0,0.0,0.20809370517106515,0.036452898641643645,0.09239149672686792,0.08317770262477361,0.06800560016700419,0.02498000041727088,0.0264939000042701,0.011795499471068692,0.06125859963493863,0.039116600330810956,0.06601969980493845,0.06473019781679007,0.21918030890363985,0.190990701053558,0.0763924,0.08907360054481381,0.08266249719290367,0.07136849869974363,0.15920429668780572,0.0016688999385228726,0.0,0.0,0.0867114,0.0,0.0,0.0,0.030229399185433718,0.06305850291713723,0.04757899906847257,0.040066501204294454,0.167602,0.07965670346009698,0.0370404,0.0701324,0.02513260119420999,0.06869439812902393,0.08618569582133001,0.0155191,3.820000149402973e-05,0.22365379655042247,0.1093524,0.027303099355723608,0.13682039387424647,0.05356040102470919,0.172474,0.06176910128959687,0.051486599999999993,0.03668140113955616,0.04286199926236131,0.030655999519339713,0.018175199075692934,0.1130559,0.05068459815907736,0.06190360223456618,0.07063900302037174,0.013831500733606578,0.0,0.00827909985871757,0.1650555,0.045837499120690815,0.19213570740089395,0.16985419983453032,0.3391805,0.28021718697010134,0.023804499133226745,0.0279559,0.03882960142510008,0.027972700000000003,0.03596179991656525,0.07196059716199207,0.039139100303392974,0.104729304322422,0.08530120000000001,0.04228579947481287,0.01887949930136267,0.017986699334209003,0.034629400591855264,0.1572267,0.05727549888456452,0.0003764999852019861,0.0016050000601529277,0.062043502074762405,0.0202871993526212,0.1552087,0.05414579784995688,0.010951000020871685,0.07933719803093725,0.05001440059081406,0.10287120369381486,0.02591800045793919,0.03899849979601494,0.09970029887965585,0.14359820786853264,0.10264329982800852,0.0866991967952209,0.07304299809388547,0.2028266,0.009564299453192083,0.03782609857463408,0.04089560123755392,0.0010472999491040798,0.002017200015281108,0.20395190039015726,0.24516620482225127,0.013075999843487843,0.051621800936303724,0.10579670519259644,0.22992409466367983,0.15888950711323277,0.15776789791779006,0.0954637,0.0355935992874405,0.11608080499234055,0.0210486991874865,0.23913399999999999,0.14886420721674132,0.08663829594954098,0.026634400256842286,0.02400729916344778,0.014547300064267379,0.19691939833724362,0.025854201397935275,0.024563099295771763,0.16010369515627149,0.00020709999662250333,0.09444969916575614,0.1334353977158862,0.04189249829479321,0.010832999839886077,0.026921199901295618,0.08418740464841733,0.059947601354510646,0.23160548846529988,0.04234130099398984,0.03935789957249808,0.0557546988288204,0.023384001200526132,0.007242799766887132,0.00895560002891808,0.0,0.17296170753453158,0.16806879934447827,0.15046770010041047,0.13787819592907358,0.09075220429526352,0.031877299056839566,0.07849009855410038,0.13719870442363244,0.1099082033425488,0.022477898900075045,0.0709073002801358,0.054788898043836846,0.043305702442360185,0.1336242014374827,0.07241929908252627,0.17532590379468763,0.028615301195693242,0.010026899809679093,0.013275799597308065,0.04042339904638606,0.0291366016196773,0.08256310190302259,0.056428097172595365,0.0,0.0,0.0,0.04864750067525988,0.07175800322255325,0.03193569946683972,0.0701101988665835,0.08183860133921142,0.03176919993402586,0.1267474971702208,0.129856507247116,0.15240630399282698,0.0,0.0,0.0,0.14429480016060153,0.0973392014036164,0.01964239893657414,0.01632539973311589,0.04613310230856985,0.014671999426304566,0.0024021000202263864,0.0,0.0,0.0,0.0,0.025309398806085095,0.0,0.11696630000000001,0.03365990134517973,0.13864299453477713,0.1444759,0.1446460071264635,0.3142353851535782,0.06644039699078096,0.0,0.0,0.0,0.012495299451783317,0.011328500294382324,0.28803209410906433,0.14468520162557166,0.11340229947606635,0.10741950498000467,0.048872299484152365,0.09343569635718507,0.02970610130569883,0.17626469230150107,0.008113300119835073,0.07663319666395707,0.22821428999094348,0.03858719977636974,0.021934699873726194,0.035961298249548766,0.06748729752379609,0.05960029861065868,0.048390001148610036,0.12672049933993523,0.07256370260248665,0.12123450330237333,0.10179100355177496,0.011464300074761291,0.002872299969446511,0.04027560160073738,0.030729901375723432,0.028756200855013313,0.01140719967654559,0.004782199901719439,0.0059611002864059705,0.0040355998785994735,0.009798199697493735,0.10748080312553138,0.1284498048797301,0.19609479030896965,0.0026928998684905654,0.02288300102835098,0.023299699001399433,0.171487908642269,0.07258450205926184,0.06529419768832895,0.15804880000000002,0.133047894800377,0.027719199921375514,0.07023450194379038,0.0730165,0.046771098855767315,0.0893206,0.08210359939763838,0.00491940024552329,0.043049699999999996,0.010991099549033306,0.0813643,0.0772067979880732,0.2044802,0.06747779999999999,0.040506699950699394,0.002158899893400625,0.0008754000186710017,0.0687430008456161,0.08714609609272872,0.027208900512224354,0.1184206
