"","Specie.brown","Specie.yellow","Specie.green","Specie.turquoise","Specie.black","Specie.blue","Specie.red"
"SAM000301_tp1",-0.0110704843664857,0.0147286093818436,-0.0213843842932761,-0.0200297029796938,-0.00584290256290931,0.033675916260568,-0.00816924811293691
"SAM000301_tp2",-0.0110704843664857,0.0081511041242415,-0.018275446931005,0.0183359925159848,0.00683522447117932,0.0308572559399675,0.0237888923499739
"SAM000301_tp3",-0.00984799010673354,-0.00854249428283507,-0.0133090600604789,-0.0325913205528523,-0.0142861933411205,-0.0278996388248178,-0.0088014077338856
"SAM000302_tp1",-0.0110704843664857,-0.00761522367064975,-0.0386132130520185,-0.0365961902816757,-0.00814212921656328,0.0202504799837369,-0.00340666037518121
"SAM000302_tp2",-0.0110704843664857,-0.00994803132689875,-0.0289910534303027,-0.00385703558295973,-0.00738272299610119,-0.00691823088807273,-0.0152701092873323
"SAM000302_tp3",-0.0110704843664857,0.00774927019464947,-0.0122306574624419,0.0337876212878776,0.0160694016875312,0.0327182077871814,-0.00325364774963947
"SAM000303_tp1",-0.00890693934122224,-0.00648022530110612,0.00489847791748156,0.034404785379941,-0.013962506757831,-0.0300151662193527,-0.0204951474295941
"SAM000304_tp1",-0.0110704843664857,-0.000561732858011426,-0.00453516622355933,0.00304124366000286,-0.00170592947455959,-0.0158590257048267,-0.0243392851533339
"SAM000304_tp2",-0.0110704843664857,-0.00518529666885023,0.0391864240079811,-0.0128293836662447,-0.0118834381342965,-0.00854687124526073,-0.026626527960987
"SAM000304_tp3",-0.0110704843664857,0.0233606252746286,0.0654037161458313,0.0515645216583627,0.00190037435090619,-0.0109458848029542,-0.0273792175838978
"SAM000305_tp1",-0.0110704843664857,-0.00648768752590151,-0.0314341050831759,-0.0258563066144365,-0.0129299659242991,0.00252057847180666,0.0404958084770645
"SAM000305_tp2",-0.0112156895754533,8.62219139079631e-05,-0.0101654669846853,0.0284902543587035,0.00989165198802089,0.027704579394627,0.141243618953243
"SAM000305_tp3",-0.0110765903553123,0.0053791289128869,-0.0282535141110811,0.000990781918855036,0.000660743610407994,0.0222854414744768,0.13000596949642
"SAM000306_tp1",-0.0110704843664857,-0.00561824233115308,0.198733631535871,-0.0334289029149173,-0.00170276343103068,0.0136901240443361,-0.0164625228180437
"SAM000306_tp2",-0.0109474292221032,-0.00403926765856817,0.118313272472387,-0.0172156001010213,-0.00383859852282617,-0.0146018122744803,-0.00539485789619531
"SAM000307_tp1",-0.0115615071813721,-0.00707444228528567,-0.0226312213360292,-0.0279231755560605,-0.014959301907443,-0.000904206432765148,-0.0144529074229313
"SAM000307_tp2",-0.0111770915347292,-0.00485329930266609,-0.024856637027289,-0.0275862342292461,-0.0141497526930675,0.00608576203617337,0.0181937647499968
"SAM000308_tp1",-0.0104603317647315,-0.00356157328736595,0.0349601136547304,-0.0068541568291239,-0.00918863090969249,0.00234052239353551,-0.0159523477486101
"SAM000308_tp2",-0.00957350035091286,-0.00784472234196363,0.0393939975309334,-0.0105050077330022,-0.0121270974544971,-0.00240453474546391,-0.0260100829473939
"SAM000308_tp3",-0.0107322253257567,-0.00830797366255972,0.0574693215832422,0.0203172200766133,-0.014908000956791,-0.0104244481941957,-0.0230953049700941
"SAM000309_tp1",-0.0111631122513375,-0.0058346493253718,-0.0282600402965738,-0.0351067100667447,0.00869315577058306,0.0468832511036554,0.00267118523028576
"SAM000311_tp1",2.79883369227391e-06,-0.0101909286978222,0.009277837141127,-3.30954668948381e-05,0.000111672229770206,-0.0492593577433754,-0.0176157189777379
"SAM000311_tp2",0.0114892545723229,-0.00963540934255833,-0.0133398886186534,0.0117707912661402,0.0040698237335183,-0.0336529491162722,-0.0290877033650436
"SAM000311_tp3",0.00814608527828442,-0.00899624546093001,-0.0154956438298078,0.060252734604915,-0.000107101789339405,-0.0336316124298781,-0.0269546306816051
"SAM000312_tp1",-0.0110704843664857,0.00783008709574041,0.0414107794189833,0.0709205801997567,-0.0144573206530981,-0.0155219321345992,-0.0285444070259029
"SAM000312_tp2",-0.00995325261190696,-0.00815101133817377,-0.0149240960377309,-0.0243451749908068,-0.0129244909576469,-0.0550137714180211,-0.0207806019306989
"SAM000312_tp3",-0.0107144442392906,-0.00727901912964804,0.0136276522518209,0.0223130322947337,-0.00792745593053849,-0.0256479072131798,-0.0227566239447262
"SAM000313_tp1",-0.0113281371697144,-0.00956007645844389,-0.0242116299680129,-0.0431642972240852,-0.00586526202331158,-0.0281954519280464,-0.0138076334996867
"SAM000313_tp2",-0.0116578500126129,-0.00985901884146286,-0.0237215697481411,-0.0276589192461763,-0.00877749560390368,-0.0223493831221002,0.027021291845063
"SAM000313_tp3",-0.011813836262089,-0.00683598578275445,0.0383858841765795,0.0973167848849578,-0.00951072976427122,-0.0214210322366691,0.00622168394368286
"SAM000314_tp1",-0.0110949245151293,-0.00161214921730844,0.0235619068710059,0.03344125664863,-0.0135276718998461,0.0116163315685671,-0.0200458209000979
"SAM000314_tp2",-0.011907222403936,-0.0091438728008039,-0.0238426116368272,0.0193105878835284,-0.00764546043181112,0.0261413201912577,-0.00777064139126198
"SAM000314_tp3",-0.0112623253740479,-0.00643470364206601,-0.0228430259354471,0.110667685650676,-0.011367039440224,0.0370246110693945,0.0189509456323556
"SAM000315_tp1",-0.0117340047124942,-0.0099430407628254,0.0076560400831094,-0.0120359633928261,-0.00586208844413157,0.0451378012972777,0.000460112796948403
"SAM000315_tp2",-0.00627214742554351,0.0108026941374445,-0.0256187722366703,-0.022366596360341,-0.00372936637047457,0.0204517524172074,0.0040735984106194
"SAM000316_tp1",-0.0110704843664857,-0.00347671661379552,-0.0297374057495734,-0.0456456546660946,0.00720361158817362,0.0235510436373822,-0.0128580724609381
"SAM000316_tp2",-0.0110704843664857,0.00669431423050909,-0.0327536171507537,-0.0222731249258998,-0.0112157819538187,0.0027241164803252,0.0426819804947383
"SAM000316_tp3",-0.0110704843664857,0.0201480153507621,-0.0151137301326246,0.0205646648572547,0.0884910208961105,0.221178154808864,0.0739223290299334
"SAM000317_tp1",-0.0110704843664857,-0.00701788501988328,-0.027718956093424,-0.0402769534614259,-0.0066218853473035,0.00357213459376708,0.0302529931844909
"SAM000318_tp1",-0.0110704843664857,0.00298294372458263,-0.0233529505087384,-0.0310560278806709,-0.0101330779501579,-0.0149151275584416,0.000306313694451159
"SAM000319_tp1",-0.0110704843664857,-0.0100798619009282,-0.0325487448948182,-0.0413433574829559,-0.00547033478664016,0.0234852649463455,-0.0121935945456484
"SAM000319_tp2",-0.0110704843664857,-0.0103791037963825,-0.0106299652209335,0.0427199700257802,0.00457409403909646,0.0291595820010683,-0.0221072969903881
"SAM000319_tp3",-0.00631498809891243,-0.0116215228392647,-0.0265008923413342,-0.0246629115890469,-0.00881768378386086,0.00256098989352523,-0.0194433980523977
"SAM000320_tp1",-0.0111156642647358,-0.00781518098937683,0.005375946252015,-0.00583674695064076,-0.0147257905557122,-0.0263611274357007,-0.0253869972072869
"SAM000320_tp2",-0.0108120929918296,-0.00433006555620342,0.0777388042503732,-0.00826955561224846,-0.00719947267505413,-0.0192588551681116,-0.0281173290326669
"SAM000320_tp3",-0.00605137028529228,-0.00138318312545235,0.0432206663222708,0.0702870601683956,-0.00696403594588837,-0.0199558746800911,-0.0263502655733319
"SAM000321_tp1",-0.01119051810786,-0.0101928008708616,-0.00967583749763467,-0.0256254022812706,-0.00930196624887781,-0.0279002855651766,-0.0243937625431138
"SAM000321_tp2",-0.0116868532964462,-0.00838827461004137,-0.00334818778726514,0.0494915909784937,-0.0134120118694727,-0.017105036704331,-0.0186916105934721
"SAM000323_tp1",-0.0110704843664857,0.00416453137722024,-0.00849776355177512,-0.00493957205989894,0.0415732201494997,0.055511585319348,0.00422891461572571
"SAM000325_tp1",0.0254827024032802,-0.00195348823406175,-0.0112318189367612,-0.0152017317312647,-0.00515783979967285,-0.021467888123993,-0.017891977568699
"SAM000326_tp1",-0.0110704843664857,-0.000651050683580447,-0.00629363405959684,-0.0370992468288269,0.0190214081849815,0.0124458938642192,-0.0172866723578603
"SAM000326_tp2",-0.0110704843664857,0.0135274730207248,0.0241601293175916,0.00469940794200717,0.0478261677587073,0.0447893309337598,-0.00767539581910871
"SAM000327_tp1",-0.0110964983623657,-0.0104322099496496,-0.0283031839133898,0.000714942625738234,-0.0139243525224867,-0.0136202852258164,-0.0119783746374825
"SAM000327_tp2",-0.0119180438870192,-0.00450156379150687,0.233288909068465,0.0327158530809937,0.0163735010275184,0.028121637704198,-0.0219326348385589
"SAM000327_tp3",-0.0111561563163277,-0.00392432861772194,0.00231679646842529,0.115597629890875,-0.00840178425613793,0.00112094972803348,0.0683019109114819
"SAM000329_tp1",-0.00773711529372973,0.0126123467728263,0.0247351096340637,-0.0204322722456013,-0.010200981411298,-0.0234512302086845,-0.0026683258570133
"SAM000329_tp2",-0.00886478455790893,-0.00460228916391422,0.0151122187062157,-0.0243961452185422,-0.0120859525358974,-0.013826095554935,-0.0142509898729196
"SAM000329_tp3",-0.0103224349984451,-0.00898290977608462,0.524860196605213,0.100892399200688,0.0178814645196493,0.0157579650750691,-0.010172131094721
"SAM000330_tp1",-0.0110724592598276,-0.00974881494681551,-0.0280723252511452,-0.0355541789459651,-0.0126730287313422,-0.0212933017618038,-0.0104073366766404
"SAM000330_tp2",-0.0110756035868125,-0.0063194217838471,-0.0173840703413625,0.00472115393905025,-0.00535896401594475,-0.0159764500545287,-0.0162777455270278
"SAM000331_tp1",-0.0118159459349098,-0.00965547944101561,-0.0351814855252295,-0.0315647997755083,-0.0149665616564373,-0.0202893125090574,-0.011258819787899
"SAM000332_tp1",-0.0112986485831134,-0.00880257135433817,-0.0355223524780099,-0.00384460060099218,-0.00965662262173875,-0.00700165989161896,-0.00155326623749441
"SAM000332_tp2",-0.0113249187034401,0.00261420404784395,-0.0280656093406791,0.0285344077371071,-0.00860983890779632,-0.00667949290787373,0.00596120585283325
"SAM000332_tp3",-0.0110094060624729,-0.00849859154862515,0.012009145556061,0.122656069679681,-0.0128221765018495,-0.000632291335278138,-0.00396534350492174
"SAM000333_tp1",-0.0114497666373374,-0.00705740194390589,0.0188643602181569,-0.00786326216962611,-0.0091286526489505,-0.00371016201892252,-0.0429747850269823
"SAM000333_tp2",-0.0109128288774919,-0.0097097400282873,0.0180086559890159,-0.0257836596132978,-0.00946585936305372,-0.00145768905175451,-0.0281715191601476
"SAM000333_tp3",-0.0102393566609056,-0.00995600211837706,-0.000575251966815162,-0.0234678640256002,-0.0115508081778472,-0.0152753672225259,-0.0227786427900434
"SAM000335_tp1",-0.0105317098880297,-0.00200235347984467,0.0189504811734916,-0.0165726634303671,-0.0103268880411716,-0.0221848765759732,-0.0251686294893593
"SAM000336_tp1",-0.011443995864833,-0.00868443724118782,-0.00987154777754642,-0.0246548945023202,-0.00989240609275412,0.0033699728055012,-0.0105629759138663
"SAM000336_tp2",-0.0123168189638073,-0.000181857367527069,0.0184836429130076,0.0123337153517509,-0.00076553575266343,0.0116981416532832,0.00538313999844833
"SAM000337_tp1",0.0026429773094902,-0.00729566230975446,-0.0273260815976267,-0.0313133970769388,-0.0157772593542088,-0.027333878131138,-0.0117755376136912
"SAM000337_tp2",-0.00125490420979258,-0.00469337525348755,2.48177439417358e-05,-0.038062318036453,-0.0122576987086515,-0.0320494867780168,-0.0243088892560368
"SAM000337_tp3",0.00308142487853926,-0.00319050873690835,0.00280525398550327,0.0407764111389523,-0.00426930871341255,-0.0251396491217498,-0.0185412476811017
"SAM000340_tp1",-0.0121566946706681,-0.00988298801296639,0.00610421530934437,0.0123169808205918,0.000797093619974168,-0.0178316887297488,-0.0212400624028292
"SAM000340_tp2",-0.00932725909647165,-0.00485593901173377,0.092122705460247,0.000203520322369588,0.00734237660460553,-0.0107763360032293,-0.0275755736142529
"SAM000341_tp1",0.0172116619172325,-0.00868702783061357,-0.0104332825084645,0.032236919635769,-0.00819677093566826,-0.0099930300287316,-0.0142883445128203
"SAM000342_tp1",-0.0105298765846546,-0.00355056302629863,-0.0037256081820557,-0.0349213885195003,0.00896169460496841,0.00958700732411416,-0.00453978610145587
"SAM000342_tp2",-0.00682813790199885,-0.00607416405776145,-0.0210325226194395,0.0189980375599613,0.00548990621855868,-0.0079485469993581,0.00615517000526244
"SAM000343_tp1",-0.0110704843664857,-0.00859950948084316,-0.0196590368919211,-0.023135056822919,-0.0108428887392504,0.0190694218544873,-0.0106034858735753
"SAM000345_tp1",0.0191917970051619,-0.00857157238758649,-0.0156235233956231,-0.030758602438032,-0.0151999447519125,-0.0206193618922713,-0.027339242110138
"SAM000346_tp1",-0.00260669365698711,-6.85420475230135e-05,-0.00391850379259626,-0.0251630111010903,-0.0125888722714443,-0.0255617882001005,-0.00335415211090632
"SAM000347_tp1",0.0116078144208516,-0.00281157455732899,-0.0226201505646279,-0.0397434392522331,-0.0148486211829416,-0.0240096077753832,-0.0232209337191887
"SAM000348_tp1",-0.00203216148209412,-0.00493999723467911,-0.0357978148289207,-0.0450521428731257,-0.0123110515397791,0.0169720552849947,0.0530223257467867
"SAM000348_tp2",-0.0047483584134392,-0.0110010743451168,-0.0321082857280086,-0.0300757688499053,-0.0146766716164934,-0.00358642090364737,0.0506561065208094
"SAM000349_tp2",-0.00762916569174105,-0.000371545050246842,-0.015959812482084,-0.021415502959647,-0.0149295285978479,-0.031171424190109,0.00138880129802738
"SAM000349_tp3",-0.00449471017479277,-0.00982267841767235,-0.03286577640852,-0.018662672683768,-0.0153424605696226,-0.0199641026589795,-0.00960589964947811
"SAM000350_tp1",-0.0110746069347577,-0.0107571219129933,-0.0237394502431549,-0.0211291622354084,-0.0111586739515777,0.00397534047604331,-0.00893939897049005
"SAM000350_tp2",-0.0111040979957055,-0.00983886619980579,-0.0113940021239776,0.0099037127244178,-0.0119347292962205,-0.0198175459221121,-0.00201365866842118
"SAM000350_tp3",-0.00613692612552352,-0.00744678502513476,-0.0080163974278025,0.0843329987719867,-0.0120359290212334,-0.0176149466561573,-0.0009138244589545
"SAM000351_tp1",0.00602124935412609,-0.00684009380487124,0.00734619573873441,-0.0164037116173201,-0.0136025085134362,-0.0272591419899703,-0.0254033201523611
"SAM000351_tp2",0.0066633956824942,-0.00916121147533466,-0.00779574668014106,-0.0149687648239751,-0.0150573185212194,-0.0196787113235393,-0.0121630948490496
"SAM000351_tp3",0.0110797253058804,-0.00999544591276346,-0.0357584424416408,-0.0241432098037841,-0.0135381015465516,-0.0173393334153826,-0.0189329093645709
"SAM000352_tp1",-0.0109600677616118,-0.00460522999493797,0.0219991229379975,0.0154550893190281,0.0306282392469218,-0.00864223518956525,-0.0311025271815398
"SAM000352_tp2",-0.0105206757676924,-0.00551848575794088,0.0657468616634977,0.137535765651887,0.024687226698445,-0.00844744126010202,-0.022873908925452
"SAM000353_tp1",-0.011502150213912,-0.00872255740620697,-0.0111551099149625,-0.00105382809307238,-0.00221471686333399,-0.047832586982847,-0.0220432048449063
"SAM000353_tp2",-0.0113931502435426,-0.00781121238798763,0.0316700910472219,0.119440450640629,0.000312037555148508,-0.031686044960813,-0.0118118771142894
"SAM000354_tp1",-0.0110704843664857,-0.0094193457976948,-0.0314945598799954,-0.0358026288927186,-0.00470101140822465,-0.0135003289584502,0.00604707059377407
"SAM000354_tp2",-0.0110704843664857,0.0113048942310048,-0.0176960445207507,0.221886369044052,-0.0118743330014798,-0.000384613439393591,0.0220973059260108
"SAM000354_tp3",-0.0110704843664857,-0.0098040013083356,0.0210187413836638,-0.0315812916333739,-0.0112152260110074,-0.00604716364715061,-0.00312056153638327
"SAM000356_tp1",-0.0110704843664857,-0.00610499880409797,-0.0295068348160958,-0.026089542161576,-0.00344553021900391,0.012703846747962,0.0265634895512912
"SAM000356_tp2",-0.0110704843664857,-0.00505270851044341,-0.0272082212360917,-0.0340440240086477,-0.00841414868496796,0.0154591144490166,0.00901206707494236
"SAM000356_tp3",-0.0110704843664857,-0.00561541561866013,-0.0181890236438466,-0.0174989019498901,0.00878623544718937,0.0418834263398535,0.0555658324889235
"SAM000357_tp1",-0.0105956061306112,-0.00933811575398538,-0.0252087832375861,-0.0288239363301083,-0.0115115277124528,-0.0469284586514176,-0.00234058232184557
"SAM000358_tp1",-0.0110975363609058,-0.00884277035313396,-0.0299706501454777,-0.032312836328499,-0.0146299363939404,-0.0255834969216511,-0.0142422217807323
"SAM000359_tp1",0.0101071201456829,-0.00173990112219764,-0.00117961104469301,-0.0113207722184449,-0.00882252394549977,-0.027233885453448,-0.0165099492031758
"SAM000360_tp1",-0.0110950602051912,-0.00876097401600472,-0.027986562420378,-0.0325245049101809,-0.0144657686547328,-0.0262920904197265,-0.0163704875563795
"SAM000361_tp1",-0.0110736111634367,-0.00306220849417369,-0.0310175151643168,-0.0407118630539699,0.0760571133819648,0.0111879740206318,-0.0102500419133575
"SAM000361_tp2",-0.011116314698349,-0.00994938716937386,-0.000781646824303055,-0.0155625904744248,-0.0139414999783655,-0.0319276068707641,-0.0305640981164803
"SAM000362_tp1",-0.0112005408673892,-0.0074796716341191,-0.0175403415068126,-0.0165429518915559,-0.0137919499998518,0.00634948086981886,-0.00168889577401604
"SAM000363_tp1",-0.0110704843664857,-0.00663800861777807,-0.0167809804015464,-0.0163724691142797,-1.353189386931e-05,0.0172284474552247,-0.00588487583215484
"SAM000363_tp2",-0.0110704843664857,-0.00251146511263933,0.115262333506948,-0.0105898071059847,0.00800935416679305,0.0232931818371125,0.00569756850765358
"SAM000363_tp3",-0.0110704843664857,0.00378082399063392,0.111906704085878,0.112732541290312,0.0245561374893841,0.0190153400922966,0.0472415935143191
"SAM000364_tp1",0.00887176813977033,-0.00341643937270519,-0.025286796931275,-0.0355881653366895,0.0147288889290772,0.000883056917893043,0.0290967889091205
"SAM000364_tp2",0.00141513951440449,-0.00265008820687241,-0.00966133227093475,0.0105333563427088,0.0140406088308557,0.00133497527265509,0.0220857459965558
"SAM000364_tp3",0.00152079482676399,0.00466259526918267,-0.00227659415684967,0.0318300462542715,0.0213722752202731,0.0178200523527305,0.0400860359031105
"SAM000366_tp1",-0.0116258135854395,-0.00935851259910361,-0.0036330402305886,-0.0300727809447564,-0.000745475924404067,0.00581708407141988,-0.000413024723375542
"SAM000367_tp1",-0.0110704843664857,0.0102530671480172,-0.000338841905939261,-0.00907499700045699,0.0421525543572272,0.0719860782780475,0.03914830960467
"SAM000368_tp1",0.65175096945451,-0.00963138193279447,-0.0255158244550062,-0.0323212976518503,-0.0142948238939878,-0.013140213461348,-0.0204548927370432
"SAM000368_tp2",0.299773055503565,-0.00409932834439041,-0.0152642120879126,0.037965113760437,-0.00808393572966451,-0.0357263630690965,-0.0209124629860368
"SAM000370_tp1",-0.0111562429551185,-0.00635343713380017,-0.0118890344740959,-0.00161535175683899,-0.010866998982209,-0.02810657574405,-0.0100477516135198
"SAM000370_tp2",-0.0061288748912425,-0.00972909492006057,0.00691565668113817,0.110555531219729,-0.0122339262586644,-0.0285127702243514,-0.00601823526242812
"SAM000371_tp1",-0.0110787883548065,-0.00810064462415218,-0.0103508785206319,-0.0176900933376069,-0.0126381870407057,-0.0225961674627824,-0.0111415590358271
"SAM000372_tp1",-0.0111721745194516,-0.0113100449665206,-0.0229008222831861,-0.0253459461693629,-0.00815294468935245,-0.00383385579782089,-0.0193660133782349
"SAM000373_tp1",0.0072116505331927,-0.00802661185951245,-0.018282237242842,-0.0233970712368409,-0.0103401655029056,-0.0236005171744938,-0.01918949250022
"SAM000375_tp1",-0.0110704843664857,-0.00741096207779294,-0.0325993111296341,-0.0283586318261328,-0.00519457068367384,0.0136221917464612,0.0197305056475705
"SAM000375_tp2",-0.0110704843664857,-0.000224236682555777,-0.000502034132558323,0.08143148389903,0.0162576041229071,0.0329533472734642,0.0276197779556371
"SAM000376_tp1",-0.0110704843664857,0.0115773714670701,-0.0352755762845105,-0.0170430296052025,0.0100033801581393,0.0282488062091978,0.0126146381023809
"SAM000378_tp1",0.0175966317247761,-0.00941903591267505,-0.00393677590061454,-0.00372989194468865,-0.0108267707120711,-0.0495840482629201,-0.007767197583778
"SAM000378_tp2",0.00766688962777194,-0.0080918689834229,-0.00747597664889984,-0.00809675943634487,-0.0129365955586461,-0.0327726608297699,-0.0143317371115616
"SAM000379_tp1",-0.0110704843664857,-0.0104406986265713,-0.0359827335672763,-0.017030147637765,-0.0133071267301644,-0.00851035438140991,0.00563376301811645
"SAM000379_tp2",-0.0110704843664857,-0.00778956404210047,-0.0257031911884001,-0.0345748992217437,-0.0136892570046501,-0.00934499687296046,-0.0135460953007696
"SAM000380_tp1",-0.0110704843664857,-0.00768276165195917,-0.0427707461331735,-0.0369132796521988,-0.0165672503277921,-0.00205730320641081,-0.00137244454343261
"SAM000382_tp1",-0.0111782609655415,-0.00598208025065484,0.00490811510562386,-0.00775426574675754,0.00670808817064654,-0.0541203666812913,-0.0143928843557867
"SAM000383_tp1",-0.0107445152386781,-0.00558648038506537,-0.0300906985461137,-0.0393609409332405,-0.00665467116648669,0.0196067867624545,-0.00456617299172968
"SAM000384_tp1",-0.000739320915246603,-0.00922396166395833,-0.0395043289313794,-0.0366804265106286,-0.0075539532166531,-0.0158982157624686,-0.0224819021609635
"SAM000384_tp2",0.200018067400792,-0.0065847698139193,-0.0112969062247794,0.062034895672218,-0.0109253842693357,-0.0178576501923394,-0.0181543888425334
"SAM000385_tp1",-0.0117860535432431,-0.00211416359410828,0.0977205097029266,0.0203164008936007,0.0344008138531255,0.0391648272320569,-0.0120380671858382
"SAM000385_tp2",-0.0110704843664857,0.00703978904587416,0.200414348035728,0.0181098215233236,0.104092156072995,0.108531358914085,0.0472671871933127
"SAM000386_tp1",0.0544450268331633,-0.00670746411809833,-0.00185173354285321,-0.0206324286761921,0.0217161411267453,-0.0117179474583349,-0.0206633664349785
"SAM000386_tp2",0.347854085615472,-0.00665990646903956,-0.00392116455429068,0.0408691717793804,-0.00376633462520042,-0.0118701996082332,-0.0110690698132792
"SAM000387_tp1",-0.01112787759781,0.0188897191325738,0.0445831186816556,-0.0248040574760263,0.0229845477726219,0.048993681536838,0.0040386692683673
"SAM000388_tp1",-0.0110704843664857,0.00155233651832233,-0.0265882133749816,-0.0357199351499614,-0.0140052661062355,0.00711647780089083,0.00985106148792941
"SAM000390_tp1",0.0239836621179454,-0.00744315420964909,-0.0209380292775636,-0.0288093538857324,-0.0142331150646241,-0.0283744931526192,-0.0199584021008724
"SAM000393_tp1",-0.0110704843664857,0.00401687274919805,-0.00348296062025926,-0.015652715173663,0.334062972631041,0.0406436015296075,-0.0277709863013367
"SAM000393_tp2",-0.0110704843664857,0.00140465415550545,0.0934583556035565,0.0157422646586712,0.844079995773729,0.00873565427587991,-0.0173661012750208
"SAM000394_tp1",-0.0110704843664857,0.0021233643826233,0.0195944644767229,-0.0309787497509969,0.0124480439026645,0.035276301866186,-0.00264268816006475
"SAM000394_tp2",-0.0110704843664857,0.029894073354403,-0.0113052673338999,0.0163925468291566,0.000310969458933415,0.07347661711396,0.208061588106782
"SAM000394_tp3",-0.0110704843664857,-0.00803133888614367,-0.0304044275170406,0.0114509688189126,-0.0140779297778986,-0.00761975256071051,0.00674099970387719
"SAM000395_tp1",-0.0112628275180414,-0.00840813301427423,-0.025383974092089,-0.000602706574023188,-0.00998271997805976,-0.0182451899254188,-0.0169037182911782
"SAM000395_tp2",-0.0125185698456044,-0.00576839390004303,-0.0106442895955204,0.0197764883906918,-0.00570306836757735,-0.0307083153911671,-0.0108940448166166
"SAM000396_tp1",0.000610913937062926,0.0746047590575878,-0.0199232584134275,-0.0357845192640223,0.00699401145759873,-0.00950766243313281,-0.00186929158102975
"SAM000396_tp2",-0.00472046363399865,0.0734913690457858,-0.0198430405630953,-0.0336624997201053,-0.00456013205139251,-0.0136536220800026,-0.0157528241865711
"SAM000397_tp1",-0.00131407418830263,-0.00706352726500275,-0.028039905889649,-0.0373318787720451,-0.00777150348672024,-0.0077448199229258,-0.016056548994694
"SAM000397_tp2",0.00252964284618449,-0.00795084178118716,0.0157540375036214,0.11082287112037,-0.00267597470723334,-0.0148942444537569,-0.0159267126263488
"SAM000397_tp3",0.00240788910776425,0.000907143788352367,-0.0325030866380532,-0.0329980494088498,-0.0145165509599137,-0.0113170281014203,-0.0116231281387568
"SAM000398_tp1",-0.0110704843664857,-0.0117610941468026,-0.00944112658998492,-0.0231783231580025,-0.0136360940463618,-0.0165077250446253,-0.0101945466523493
"SAM000398_tp2",-0.0109583784034638,-0.00738912834247874,0.0166929882033108,0.0147794610226676,-0.0145117592334116,-0.00572672389796482,-0.0209534510177466
"SAM000398_tp3",-0.00723672101304241,-0.00640572049928901,-0.00380407540776936,-0.0133290847913077,-0.0139055566364025,-0.00948704867763199,-0.0207114455832886
"SAM000399_tp1",-0.0114600202855413,0.0278440832847043,-0.0263191614821987,-0.0399807095497175,0.021903272732567,0.0223784741981683,0.0897549127346977
"SAM000400_tp1",-0.0105638700892556,-0.00706091925924002,0.0847490249119472,0.00713784018921783,0.0253238509284678,0.00855529429643664,-0.0215792944245008
"SAM000401_tp1",-0.00943465065389244,-0.0115010676560593,-0.0337909083942309,-0.00760365204005458,-0.0122926810689284,-0.03993845372622,0.0126298556395068
"SAM000403_tp1",-0.0110704843664857,-0.00712899860467917,-0.0253053697568064,-0.0489164163538901,-0.0110541944765597,0.0238603735049781,0.0141389203052488
"SAM000404_tp1",-0.0110704843664857,0.0298716598667604,0.00609245506216111,-0.00297832369276933,0.0628471073328003,0.722661449526408,0.030326428935089
"SAM000405_tp1",-0.0110704843664857,-0.00651904224518088,-0.0254101378210511,-0.0405096383679837,-0.00444656726113549,0.00513075280187348,-0.00316997195769527
"SAM000406_tp1",-0.0115002730542145,-0.0110560036211748,-0.0103643411120014,-0.0229916168176105,-0.0111622205893526,0.00395052251443831,-0.0091636307146964
"SAM000407_tp1",-0.0107417883279869,-0.00347274027646714,0.00423526030686881,-0.0262872453518958,-0.0151358068087981,-0.0334271632255856,-0.01425683738453
"SAM000407_tp2",-0.011221656836069,-0.00272022319152905,0.0528085884004228,0.0635641321999305,-0.00627885787909622,-0.0182282751420397,-0.0117945051881274
"SAM000407_tp3",-0.00995515218182255,-0.00780653414225103,-0.00394883831556309,0.030003289061683,-0.013235782046797,-0.0262954905636624,0.000493302702331025
"SAM000408_tp1",-0.0098969376314791,0.0133008333641267,0.0645657150118756,-0.0147733435635502,0.0782820463914484,0.0374462820576945,0.0365669987762689
"SAM000408_tp2",-0.00922676833636296,-0.00410086674521534,0.0343813676766988,0.0701371309423024,0.0033607647292018,-0.00649873448441329,-0.0117882481726088
"SAM000408_tp3",-0.0103825108989834,0.006812844849979,-0.0258988812018089,-0.0167691823704232,-0.00249077153357592,0.0363970155559458,-0.0158199307355512
"SAM000410_tp1",-0.0111072389526318,-0.00984654173163776,-0.0218116630290135,-0.0307087404508405,-0.0131205163047102,-0.0230272762351626,-0.00114686127571675
"SAM000410_tp2",-0.0116716439237806,-0.00926862818277368,0.0408037631137889,0.00341062859419714,-0.0100594203564253,0.00247460696459274,-0.0140588910119787
"SAM000410_tp3",-0.0115984515570932,-0.0103698128468619,0.01842589078244,0.00329679555386168,-0.0090807065891936,-0.0244071537189738,-0.0190437348378412
"SAM000411_tp1",0.00364880665089093,-3.109209949618e-05,0.0211520896906286,-0.0143222832365367,-0.00872815224310992,-0.0203788607190643,-0.0260597907194594
"SAM000411_tp2",0.0122460224733926,-0.00477641962400044,0.01722070894974,0.074481789819135,-0.00113881456670208,-0.00390819401504681,-0.00409755371725266
"SAM000411_tp3",0.0016243808670202,-0.0038611624462116,0.0233052309011447,0.0288911419633517,-0.00200353796520503,-0.0217136334338913,-0.0173785830988685
