"","Immune.magenta","Immune.blue","Immune.black","Immune.red","Immune.greenyellow","Immune.pink","Immune.purple","Immune.turquoise","Immune.brown","Immune.yellow"
"SAM000275_tp3",0.0600739569754014,-0.00845171173104813,-0.0585981824488999,-0.0617307928238068,-0.0778999574118053,0.061291741581095,-0.047201180786243,-0.0532402528531821,-0.0159259931030728,-0.0564847145160736
"SAM000270_tp1",-0.00370142735963229,-0.0111386401734843,-0.0212984413252708,0.0210550584969718,-0.118906418803479,0.0318159820435214,-0.0564730876353295,-0.0160183134770675,0.0227247305048662,-0.0422840512071995
"SAM000270_tp2",-0.0364958177798885,-0.0206337664585348,-0.0322355066249121,0.0478472789081612,-0.0871736913382022,0.00268885038987221,-0.0463932387753716,0.0249063847662089,0.0533968428000814,-0.0289251275624963
"SAM000270_tp3",-0.00433303292388714,-0.0127816730630926,-0.0494472019798721,0.036049672248431,-0.104509275356075,0.0195350547896265,-0.0453287852490621,0.00785456845006462,0.0535208338137343,-0.0123225627344077
"SAM000336_tp1",-0.0194044634910494,0.0510394784148939,0.0220409722492319,0.0305698592530433,-0.119825774219966,-0.0496756449192156,-0.0671632119150653,0.0127713016103766,0.001731103124046,-0.0336746306224931
"SAM000336_tp2",-0.0442966588820492,0.065406870870614,0.030351858646095,0.0447523713455656,-0.113527513204349,-0.0479568457239475,-0.0687008332578811,0.0391684355385138,0.0304719144304528,-0.0207865863460443
"SAM000279_tp1",-0.0601791076645019,0.0116528840706121,-0.0272468178580803,-0.0430429047697943,0.0277038941139467,-0.056488561200348,-0.0410092277061162,0.00199908629097189,-0.00731268915449569,-0.0547406166152113
"SAM000280_tp1",0.0419534410402709,0.0590848925919226,-0.00693729093512741,-0.0304431868648629,0.0356606153901807,-0.0100505983478166,-0.014523346893763,-0.00374129858729385,-0.0130033639086761,-0.0547533974446047
"SAM000273_tp1",-0.0418043201278693,0.0105020128910981,-0.00398946221284314,-0.0361342545646989,-0.0448719448270333,0.104643895507024,0.0220878588274218,0.0399386969172131,-0.0106289540557837,-0.048021907576422
"SAM000273_tp2",-0.0542301788279634,0.0206526440059226,-0.00780897129404038,-0.0263880042678586,-0.0107840590294013,0.119249154239485,0.0524018890042984,0.0564884639674771,0.00916241497978078,-0.0384568666026409
"SAM000273_tp3",-0.0378884789691232,-0.0102893094397843,-0.0502657110104218,-0.0407951052227236,0.0181416890185139,0.129718499646921,0.0541296284563337,0.0314549111933338,-0.00909208812873957,-0.0477574807604731
"SAM000329_tp1",-0.0283171135120111,-0.0353409566037464,-0.00946374437335455,0.0275936745922476,0.0364354394247374,-0.0462351739023319,0.0179283066765459,0.00841738068746371,0.0318033838056339,-0.0316548061198893
"SAM000329_tp2",-0.0560179592863023,-0.00703698860825481,-0.00319228986598377,0.0326512314861211,0.0518590948712029,-0.0411961046243044,0.107489185150627,0.0479555711351064,0.105636353019928,0.00390889827167576
"SAM000329_tp3",-0.0539816921808892,0.0171609860428806,0.0252588159108386,0.0150260405514046,0.0288908016965923,-0.0399845792298937,0.0391797812812659,0.0396066383453231,0.105584349424039,0.0277402575106164
"SAM000287_tp1",-0.0543053434022096,0.0851961023015941,0.031805102796041,0.0609240895766526,-0.000959019924876042,0.106499156928195,0.00917782486254952,-0.0382328169765475,0.0221036022097291,-0.033257148944994
"SAM000287_tp2",-0.0394340809317038,0.0433857386018376,0.0123509403589043,0.0423435851304794,-0.0210572523863415,0.0691847778855455,-0.0151445937596047,-0.0402057136810992,0.0363528258036442,-0.0533079249397386
"SAM000287_tp3",-0.0648641984178112,0.0547215390299695,-0.00776459635392892,0.0310667701617857,0.0177701690419042,0.0576664932686555,-0.00797968872837652,-0.0371104464277696,0.0312552614034888,-0.00873817510150197
"SAM000281_tp1",0.0779489848520314,0.011180046766795,-0.019801059666544,0.0299280514101229,-0.0386036367177344,-0.0305827946680976,-0.0538567322008261,-0.0430041143849269,0.00894882050949718,-0.0366426879160037
"SAM000326_tp1",0.0176343998761895,-0.0318626617361238,-0.0524145369101243,-0.0630374872984698,0.0246817871228875,0.0538628376483845,-0.00754383901306765,-0.0184668627646259,-0.0393494966694925,-0.0647595739341725
"SAM000326_tp2",-0.0171944789290488,-0.0185461850348611,-0.0398156562657394,-0.0648117168546361,0.0149523951488031,0.0611009376168271,0.00036217982601121,-0.00305613993424277,-0.0206599912296898,-0.0573303352690475
"SAM000263_tp1",-0.0338198899912099,0.0862732610237196,-0.015615397022721,0.00554308653850333,0.0363849397848404,0.029493519155938,0.0442560903574916,-0.0158344330222099,0.0262029786567878,0.0434348433001187
"SAM000263_tp2",-0.0555419123848647,0.293380783696978,0.0563835638671948,0.0797616947545901,0.0237636108139438,0.0653615331532292,0.0429508162330143,0.019448706161601,0.071506592575036,0.109419792530815
"SAM000263_tp3",-0.0554038152992416,0.0890454399550854,-0.0304482251722847,-0.0192758098452778,0.0616912517738537,-0.0103085098277544,-0.0358500440274336,-0.0514606713670572,0.013172825398095,-0.0471214153000034
"SAM000284_tp1",0.0461462839910604,0.0495434866922521,-0.0128350797478978,0.0694665157255512,-0.0511405343252197,-0.0281786256136668,-0.0322408228294071,-0.0396344650664533,-0.0342021641434745,-0.0143847971810222
"SAM000284_tp2",0.0131591672018213,0.100394203313721,0.0291976922769593,0.0925728853712119,-0.0437017836893473,0.00581073950536892,-0.00672464109749207,-0.0238065759680558,-0.0187267616429344,0.0106176304274539
"SAM000284_tp3",-0.00375857370043528,0.146904501602651,0.107900525287281,0.0653486434166102,-0.0137002060446234,-0.0174527257785188,-0.0132953214018925,-0.0268868862551155,-0.00889387644580699,-0.0013337308846845
"SAM000331_tp1",0.0520634550389694,0.0129853570663513,0.0994816452475034,-0.0265997092221377,-0.089688847495465,0.0416946114330226,-0.0459915897102705,-0.00988463452061241,-0.0448357548049557,-0.0466075881666669
"SAM000347_tp1",0.00307333823464457,0.0471718105004624,-0.0108127445720764,0.00786279424716576,-0.068059448105979,-0.014603188639615,-0.041954567193613,0.0919663603093672,-0.0729157909697109,-0.0207578639859935
"SAM000288_tp1",-0.0421552995351521,-0.0277386475212745,0.00745906872887023,-0.0185140142079759,0.00659118206820429,-0.0374036364508747,-0.0140867927151742,0.0753344444808749,0.0503576521898662,0.0013974102914419
"SAM000288_tp2",-0.0439758703036874,-0.0401892100418449,0.00746026420799532,-0.0293801511378875,0.00870189263502534,-0.0315285882507806,-0.020034555699325,0.0635204339874897,0.0424104168990515,-0.0108440599841186
"SAM000288_tp3",-0.0520996042761851,-0.046405837750942,-0.0382905019002261,-0.0204931959130622,0.0166015385506967,-0.0501435972209404,-0.0130088076301742,0.0951774113484535,0.0517880385043457,-0.0127086539739119
"SAM000291_tp1",-0.0348835621834317,0.0557711902918448,0.0679772450664392,0.109031677523806,-0.00626323925927008,0.0170191898749726,0.0204030222754812,0.0268724194588608,0.0169448153518386,0.000481804601113398
"SAM000291_tp2",-0.0247193759198888,0.031124551316079,0.178299993214431,0.0812759826118984,0.017534656460387,-0.0163243660258422,0.00894213805856331,0.0484715441064744,0.0513742604374234,-0.00562716840321251
"SAM000265_tp1",0.0121669180124633,0.107075586536804,-0.0433826520234025,-0.0177986404592089,-0.0311841255548526,-0.0053368899435318,-0.0349272184659106,-0.0509818219725308,-0.0436193775888293,-0.026453334982784
"SAM000265_tp2",-0.00530147164777749,0.0780839154512972,-0.0458887283805496,-0.0204943825440999,-0.00558676463550795,0.00964303426813933,-0.0124418815620999,-0.0375571535687139,-0.0322043437672632,-0.034061073827467
"SAM000265_tp3",-0.00928293006578055,0.0430539687158405,-0.0484739182100797,-0.0413877642869769,0.00484896388122677,-0.0110559889535765,-0.0229608634347556,-0.0517885268207236,-0.0424198708897818,-0.0373105646939378
"SAM000361_tp1",-0.00196703434309747,0.0697022856303549,-0.00295305971138285,0.111863581930099,-0.0100921186946307,0.00808282371519639,0.00604914500862291,-0.00780656054703711,0.00583518483695894,0.029489971618368
"SAM000361_tp2",0.00667584076309279,0.0245283064850012,0.081603150731783,0.0927096198204134,-0.0744718701788339,0.00749308718137327,-0.0426275925858751,-0.0138991428037442,-0.00166530361380277,0.0291465700689627
"SAM000272_tp1",-0.0498304545042842,-0.00802763852085858,-0.00723197771456292,-0.000960348937958271,0.010262558277999,-0.0398353144885651,-0.0326704355601045,0.0411764596887746,-0.0386054957725699,-0.0542299729110832
"SAM000251_tp1",-0.00472076125988989,0.00371158546714388,-0.0608832650795893,-0.0477434804673291,0.0668576166842761,-0.0336245944252522,-0.0388985928949122,-0.0519701129341092,-0.00391707141718748,-0.057377324274455
"SAM000251_tp2",-0.00735812446502128,0.0484090039047667,0.0153717016094583,-0.0445233932755614,0.00989460210867237,-0.0157995403796908,-0.039513177371165,-0.0486971941459603,-0.000812983899153451,-0.0606682209858266
"SAM000251_tp3",-0.00131423204222128,0.0148176674989241,-0.061031600451385,-0.0707974285935275,0.0523809658096105,-0.038398320012858,-0.0421321973999305,-0.056485040290019,-0.00110277840926866,-0.0677642013757612
"SAM000255_tp1",-0.0371012262984112,-0.0503771748825551,-0.0639559313128058,0.0266928899556403,0.00976032359381911,0.0213256920463538,0.0590121612592678,0.048425667065913,-0.0161623280447891,0.0293993819871323
"SAM000255_tp2",-0.00701987683274082,-0.0488052292378296,-0.065143927042999,0.0423908902250585,-0.00863057242049585,0.0249606107040103,0.0514142785417617,0.0514407174737332,-0.0447000276313593,0.0239851339888281
"SAM000255_tp3",-0.0157794848087536,-0.0734170923536217,-0.07445594439439,-0.00380965861786228,0.0466073750145373,-0.010454337651404,0.0670543451414363,0.0227805444763428,-0.0636646819115878,-0.00742390886193942
"SAM000337_tp1",0.0545617430596978,0.00941770222557295,0.0504887548121476,-0.0178169035401645,-0.0248812337787402,-0.0660722508828216,-0.0372422416681283,0.00811817696532271,-0.051741507561456,-0.0545624804628109
"SAM000337_tp2",0.0223725081485475,-0.00398472911102771,0.047942168873484,-0.00426039385704498,0.00239194909068289,-0.0581604245080804,-0.0204798772494792,0.0076668358068114,-0.00856299887310432,-0.0507107654193685
"SAM000337_tp3",0.02315193149868,0.0163272854369786,0.0102511572916482,-0.02138142196866,0.0324433667244877,-0.0680408050750305,-0.00877813292977786,0.00189902434101579,-0.0197648122402733,-0.044473097348002
"SAM000261_tp1",0.00324108084413892,-0.0132646593989986,-0.0418494448571558,0.0411976147665866,0.0351510857120708,0.00410231292017755,0.00701506518621312,0.002483863229555,-0.0133540180203534,-0.0171614906972061
"SAM000261_tp2",0.045118339802932,-0.0217251616238275,-0.0400245713679606,-0.0187937235302267,0.0116908776892133,0.00889683919707868,-0.0197403465305824,-0.0143608308338042,-0.046277627983959,-0.0285561347872656
"SAM000261_tp3",0.0417463658944387,-0.0354293779336253,-0.0401439722114222,-0.0576630668815071,0.0329038406179194,-0.0161127526252963,-0.0298330525516544,-0.0230508260838339,-0.0558305143130451,-0.030403874519894
"SAM000290_tp1",0.0237900461690944,0.0310359383957416,-0.00544584831037911,-0.00811992333064695,0.0126634583175912,0.0659929840517269,0.0232116690874491,-0.0109910952845718,-0.0158630535458888,-0.00523864256760966
"SAM000290_tp2",0.0113139537268848,0.0554745719435025,0.0186637645106769,-0.0106937205150537,0.0138709434317481,0.0502754512740876,0.0289818679839281,0.0114012739790041,0.0103355885229916,-0.00403779125743239
"SAM000290_tp3",0.017351760411775,0.064167063336282,-0.00209800649566446,-0.0250652645155901,0.0574339864355665,0.0422388203757895,0.0207664488891335,-0.0161441280528862,-0.00690585986168144,-0.0286419339510395
"SAM000332_tp1",-0.0108218306675253,0.0253110004588375,-0.0214653418372642,0.0155205334697746,0.0266831679706638,-0.063480665210764,-0.00372059429912773,0.0193600947651516,0.0213120776881456,-0.0305629367031781
"SAM000332_tp2",-0.0114991746644496,0.0406466281464738,0.0225323802596524,0.00951224037842038,0.03018767228305,-0.0607476318733592,-0.00851301743231394,0.018866093363853,0.0289894586422841,-0.0216869184455345
"SAM000332_tp3",-0.014892536999428,-0.00643640334119405,0.00572424931097564,0.00244943353764456,0.0207316140453597,-0.0522554405014282,-0.0340068452893941,-0.0142288152260898,0.0246165040312013,-0.00993394639124675
"SAM000357_tp1",0.00244753824701548,0.0907309864183601,0.111631089194645,0.0189464666863626,0.0495605662429081,-0.030388372134167,-0.00894263924189773,-0.0436516825470577,0.0186397560524398,0.0048004094557568
"SAM000271_tp1",0.0514008337978183,0.00845286006073236,-0.0290623068862219,-0.0903383073116792,0.0171535333301883,-0.0520780438978107,-0.0656668749696656,-0.0675922234568477,-0.0395879938359048,0.00986153059545241
"SAM000271_tp2",0.0313326599075089,0.0215518777204471,-0.00186704276625509,-0.100773819542637,0.00229235189638711,-0.053581662689601,-0.0608828281296206,-0.060518574848367,-0.0281055106324005,0.023687883370432
"SAM000271_tp3",0.115376846429433,-0.0310066886647467,-0.054587970410408,-0.11991345644742,-0.115692566140099,-0.0608864889858643,-0.0662309688203526,-0.0630050442338338,-0.0872907316927281,-0.0543309782305347
"SAM000276_tp1",-0.0598151003881975,-0.0213016376406807,-0.0346404599118506,0.0258386233400689,-0.00526733974624451,0.00735672106807756,0.00315837199824314,0.0715173136506044,0.0761121600748711,0.0147555565762406
"SAM000276_tp2",-0.0616578806103946,0.000716045076830004,-0.016898666856429,0.0320599594095181,-0.0189274431567886,0.0111557627626199,-0.0209885882461235,0.0850089140041317,0.0226850584500094,-0.0124176160138497
"SAM000276_tp3",-0.0494289625648444,-0.0311352158040203,-0.0408476451678469,0.0214249130583418,0.0237461114880533,-0.0131447528447031,0.0259090438298987,0.0672086999203208,0.0281181920388793,0.00676275551234592
"SAM000368_tp1",-0.0353705998042769,0.0801227906171033,-0.00767782473503596,0.0511962843425377,0.0320304253068075,-0.0265770229688973,0.0249292829059126,0.0159585179890898,-0.0606972872078342,0.056571185836073
"SAM000368_tp2",-0.0233849591150182,0.0336603080090799,-0.0243545394246251,0.0172076751836416,0.0362914371164219,-0.0316889246119699,0.0359498581423796,0.0146383434839936,-0.0542711587626851,0.0914053197468743
"SAM000371_tp1",-0.0250990459288274,0.043892694196067,-0.0137018662960147,-0.00230983909360367,0.0137050623203364,-0.00842275504027216,0.00581284240019044,-0.0350013894852963,0.0254754910351775,-0.0230666839471292
"SAM000373_tp1",-0.0327985359238638,0.060496311970393,0.0708915187821674,0.0379718314494113,-0.0837646704133878,-0.013418009849584,-0.0272845749945857,-0.0454191975263587,-0.0151442859852661,-0.0696048091377165
"SAM000299_tp1",-0.00570539451481965,0.053475987624921,-0.02041860663285,-0.00415941905738438,0.0180570404063021,0.0490604985871007,-0.0174066916417938,-0.0548711347055023,0.00963418217485513,0.0289198978887429
"SAM000299_tp2",0.0219902953450161,0.0878527956903694,-0.0512865553068266,-0.0477318566087606,-0.0260766836431648,0.0207693591865295,-0.0514097804836503,-0.0660272759688964,-0.0151912340483787,-0.029776859036401
"SAM000299_tp3",0.00704123753285033,0.0192187120122742,-0.0616158383602738,0.021624709820195,0.0490142581458374,0.0193320297296465,-0.0208069714502022,-0.0624179253428898,-0.0225141175699514,-0.0321183162495225
"SAM000304_tp1",-0.0077763758575117,0.0265406509499,-0.06792825817556,-0.0221643693958105,-0.0619307119814381,0.0367867989349251,-0.0307981020922003,-0.0561342224069255,-0.0136462220521231,0.0245157654376894
"SAM000304_tp2",-0.0217349277688048,0.0118421495143912,-0.057327139675175,-0.00977206129721687,-0.0369032117101485,0.0549623480448288,-0.0134372380692624,-0.0517399425618019,0.0124334287699604,0.0428262082826682
"SAM000304_tp3",-0.0350598545475581,0.0338036949177688,-0.048694888673634,-0.0201391825060569,0.0532155258755672,0.0603356565007219,0.0136370996058418,-0.0444408046600788,0.0360098210560675,0.0662818918113826
"SAM000367_tp1",-0.0103505134256761,0.039272443352156,-0.00874162417047507,-0.0112646498830269,0.014723047709875,-0.00679485763315449,-0.0345393438798746,-0.0509175778158609,-0.00545609832723494,0.00960905959700714
"SAM000370_tp1",-0.0341036541147846,0.0377536441220076,-0.0176695218684817,0.0643201548005734,0.0172092146308713,-0.00955767618391739,-0.00349114438231791,-0.00537119911939517,-0.0134277700792923,-0.0183227190844929
"SAM000370_tp2",-0.0505204033065216,0.00161813395100133,-0.0262796643280876,0.0466301200043445,0.0158003996863733,-0.0118137156355262,-0.0140592315917621,-0.00180168129164313,0.00223827602188906,-0.000794886200628762
"SAM000382_tp1",-0.0307233625655433,0.00765939334360647,0.0126863608075437,-0.0231187326239935,0.0366261297193026,-0.0126571184130499,0.0304451703332331,0.0256639734450715,-0.00377411486723082,-0.0496012641926732
"SAM000305_tp1",0.0948346509340701,-0.0432000124431042,-0.0520433079793712,-0.0292855559594393,0.0188646457488038,-0.036090905325779,-0.0332832326870776,0.0543696975778419,-0.0766531950212825,-0.0601628292635285
"SAM000305_tp2",0.0304121253567418,-0.0417921615082908,-0.0597098251236065,-0.0212112804325398,0.0470602242756853,-0.033515321815983,-0.00651849432464346,0.0819392669565391,-0.0242931694666658,-0.0448174441646474
"SAM000305_tp3",0.0603975122904806,-0.0643811985541733,-0.0633460489830928,-0.0611808549388633,0.0589635944331789,-0.0511922186986041,0.00793720989630842,0.0598859301302962,-0.0530304923155693,-0.0688141585794241
"SAM000282_tp1",-0.057649227327571,-0.0342735291468935,0.0151975926176389,0.0667625621141401,-0.0774823163323847,-0.0294190396822571,0.0786212670346376,0.103690436461443,0.0898097809635775,0.0786566298060953
"SAM000283_tp1",-0.0201992138548736,0.0558274542631417,-0.0206329639044004,0.0434584734676187,-0.00954934844422208,-0.0446299013842273,-0.0441646320235584,0.00177678710803654,-0.0142418230714443,-0.00264153979514544
"SAM000283_tp2",-0.0252415870273128,0.13411732887597,0.0172271506984491,0.0457639197418033,0.00397153758888731,-0.0202396341383984,-0.0258942377692974,-0.00543737074241132,0.00193311989188353,-0.0101582524424591
"SAM000283_tp3",-0.0285479408607794,0.0532682831352258,-0.02844998806747,0.0448821095315988,0.0425224140537787,-0.037855307761122,-0.0209700227303392,-0.00872096040029306,-0.0213528390510186,-0.000130281272040922
"SAM000379_tp1",0.0437333361856071,0.0120186952032872,0.0820614463928212,-0.039251839807509,-0.0287012364608122,-0.0297450633004675,-0.0479083139621914,-0.00498338543653597,-0.0466074546667478,-0.0391439504048333
"SAM000379_tp2",-0.00592735849824724,0.0272074474425929,0.00489983763788293,-0.0129831524738922,0.00755389728246177,-0.0245472266016467,-0.0248236898330093,-0.00745916370107328,-0.0194500185967135,-0.00966777919769026
"SAM000388_tp1",-0.00406997066338385,0.0371830989357535,0.0893888696229855,0.055599085632952,0.0212447276242003,-0.0358623995823139,-0.047235497008297,-0.0617472858326607,-0.0504507025474108,-0.0176420306140061
"SAM000307_tp1",0.0119522861254914,0.0433987783481525,0.00250507966414657,-0.0233613317553352,-0.0084569572009759,0.100811217489846,0.00345520118143456,-0.0220704006487407,-0.0294559910870502,0.00300823825442664
"SAM000307_tp2",0.0138653241511594,0.0396988811481949,0.0436868162858749,-0.00782642631406643,-0.00733368173356255,0.105515205698566,0.0197971112715444,-0.0168962616650769,-0.0150915119339571,0.0268141137460095
"SAM000308_tp1",-0.0354418472810726,-0.0309109528389008,-0.0304734765029796,0.0335406199832883,0.0214215908229365,0.0742345770549687,0.0184446432064047,-0.0403425772135904,-0.0785250553869627,-0.047159196245532
"SAM000308_tp2",-0.030740305362403,-0.0126634416534677,-0.0244659500466992,0.0135788588210572,0.0203777660116801,0.0736353493643417,0.016524198895847,-0.0365753693491706,-0.0637727288997648,-0.0372334596265389
"SAM000308_tp3",-0.0287182056667385,-0.0379214592514646,-0.0271768204051296,-0.00239991371234518,0.0539740039629231,0.0425473671320758,0.00465389116965382,-0.0466724519402724,-0.0682308451943752,-0.049449422735146
"SAM000309_tp1",0.038117382586171,-0.0119322249853938,-0.0126176918829646,-0.0333082274639832,0.0261518473717603,0.0755466407459187,0.0159181875246808,0.0354095745217622,-0.0232183906816984,-0.00275986031462014
"SAM000309_tp2",0.0539914128687699,-0.0237504865957004,-0.0404135270993363,-0.0500638615972351,-0.0589800381620245,0.0491429680347482,-0.0416623109516144,0.0398531034045057,-0.00770223567713804,-0.00159762637600065
"SAM000309_tp3",0.0542921135284983,-0.0366549277337585,-0.0266061545870743,-0.0265080072833548,0.0171510355494351,0.0810902659139318,0.0203126555733949,0.0385581567227902,-0.0524025543264099,-0.047552353042645
"SAM000378_tp1",0.0182045618901542,0.0145513592344447,-0.043779398105696,0.0624370414310507,0.0185007646686941,0.0507100262217313,0.0546703135698048,0.00670640688993284,-0.0162134838733788,0.0280720340497845
"SAM000378_tp2",0.000874241086344126,-0.0140277454800437,-0.0432786320313155,0.0440038521134463,0.0299356653607611,0.0364076070902617,0.0727615099388611,0.0192797310978488,0.00955418997264377,0.0471834248389125
"SAM000317_tp1",-0.0107563799660075,-0.00393250002223003,-0.00783773279370855,0.0201310148564948,0.0116335649519057,0.00156028125271161,-0.000895581353319881,-0.0458105860987893,-0.0411574417768569,-0.0597103327589642
"SAM000317_tp2",-0.0191592248227234,0.00276383590694573,-0.00462787029077697,-0.00438797916896316,0.0381605810155763,-0.0180833465844608,-0.00853331338002199,-0.0503154067352649,-0.0369832344440307,-0.0790982401508508
"SAM000293_tp1",0.0101225544299156,0.0827057465355669,0.119601839694497,-0.0218175979981514,0.0226895953278839,0.0200512100220955,0.00158981699548641,-0.0285569118860332,0.0199510605785472,0.0529650202553056
"SAM000293_tp2",0.00641964315539104,0.0910966154321194,0.106427760828616,-0.0216090369481577,0.0260192861395568,0.0204307797892115,0.00735435452457894,-0.026560110728216,0.0242263887086996,0.0580151900653292
"SAM000293_tp3",-0.00744429089010672,0.0355180588719039,0.033898198822645,-0.0230936398611086,0.0537150941451694,0.0267057569315672,0.0571245663328428,-0.0148934332205276,0.0643691984187127,0.103743165610628
"SAM000306_tp1",-0.00314320338583526,-0.0232182992072424,-0.0173350209215575,-0.0556051233766618,0.0237047028990391,0.0556450007818105,0.0352083326406205,-0.0174829838136378,-0.0101031479358914,-0.00850419730180962
"SAM000306_tp2",-0.00997460922242346,-0.0156631440991138,0.0114491767440933,-0.0299718992395795,0.0136510518544829,0.0949664191786212,0.0368999502729107,-0.00839315884078476,0.000453921698193207,0.024595464981818
"SAM000306_tp3",-0.00979519685899997,-0.039344161003166,-0.0250486642112763,-0.0707860748632604,0.0367739398976163,0.0489189905670138,0.0490144138268089,-0.0285408717026347,-0.0235902489175123,-0.0122331499343416
"SAM000384_tp1",-0.00285037285873901,0.0892589869699494,0.0551831941381363,-0.00235270169201934,-0.00309069255866119,-0.0459617350231248,-0.0360259026830253,-0.0278966256105077,-0.00912007433329764,-0.042515250209896
"SAM000384_tp2",-0.022843973991373,0.0782950067140558,0.104922919498346,-0.000823513006907198,0.0100232068670453,-0.0284658076619681,-0.0299804980086745,0.00518276384356685,0.0278388985655526,0.00654017366339768
"SAM000318_tp1",-0.00535757120704546,0.0631308580449594,-0.00331194542040155,0.0230424490013032,0.0537638230101166,0.140001292445198,0.185410538518354,0.0761944419523078,-0.0196164389710726,0.147392162576201
"SAM000314_tp1",0.0269693321774246,0.0181341567450864,-0.0144012961331675,-0.132992897420411,0.0220625333645592,-0.0395241142023798,-0.0432018209396309,-0.0198360491002209,-0.0683593456485808,-0.0177766370964568
"SAM000314_tp2",0.013851762318207,0.00939778458861824,0.0216003685842446,-0.162088058387797,0.046083836766135,-0.0179347348834532,-0.0261371943315621,-0.0087158403257792,-0.0503849442666397,0.0172332183334418
"SAM000314_tp3",0.0249674642787233,-0.00980779945026976,-0.0388453225956681,-0.183790170518501,-0.0959101046818864,-0.0576526777284157,-0.043701996990011,-0.0299040516350758,-0.0808774710992397,-0.0696192118410183
"SAM000375_tp1",-0.0191150746866128,0.0527474301264026,-0.0196914224011216,-0.0752561363048395,-0.0659232127985797,0.0545156963591717,0.00351216263648455,0.0144904508747574,-0.0531495095290054,-0.0179167626249733
"SAM000375_tp2",-0.0316759910773129,0.0714945506611395,0.0134543540878561,-0.0655112171168447,-0.0311903336789536,0.055429789056495,0.0264804878933593,0.021448824794742,-0.0262466980019997,0.0439837463320719
"SAM000396_tp1",-0.0385676640299172,0.0690677780035177,-0.000596249453010299,0.0589392857262926,0.0679903819118349,0.00923209063251806,0.0478383960889652,-0.0151553544857879,0.0193016488788659,0.0753146916428242
"SAM000396_tp2",-0.0490894392313328,0.0698745255901406,0.0166564817831804,0.0520810933582926,0.0639404637109249,0.0175176004434456,0.0431782694647367,-0.0170710601250822,0.023898657969286,0.0798239005776219
"SAM000416_tp1",-0.0711906379679246,0.0517223160139762,0.114780587472678,0.0224878180682281,0.0513068617284296,0.0467251252035236,0.0118542495857998,0.00441440017424641,0.0202175083166088,-0.0227977732125025
"SAM000416_tp2",-0.079783888583477,0.0542545042389901,-0.0111995390984866,0.0139985846831201,0.0620250542278531,0.0571358110128072,0.00463181968998643,0.00113971424175103,0.0153303150290954,-0.0147583827725581
"SAM000316_tp1",0.0431426829840429,-0.0622260262923738,-0.0479564448129662,0.0772911203255094,0.0321251289837095,-0.0448800696308778,-0.00838213065962256,0.023297059780567,0.0467129399107658,0.0495157552969137
"SAM000316_tp2",0.0318005090212751,-0.0580569331378929,-0.0417171945093133,0.09365629051947,0.0286691836790943,-0.0422097297181242,-0.00208041724343641,0.0432394156304981,0.0671356731503581,0.0650379244065677
"SAM000301_tp1",0.0854726852921058,-0.00494788499704004,-0.0387390359254981,-0.0388348260223281,0.0282273407548127,-0.0204455776588581,-0.0231014015394666,0.0297054876803621,-0.0443077840666087,0.0456180333314491
"SAM000301_tp2",0.0289754797159321,-0.000631377143329378,-0.0469625495262335,-0.030158208646754,0.015494807734303,-0.0217784471506541,0.024324431995838,0.0541724948070661,0.00177419055550244,0.109387975306594
"SAM000301_tp3",0.0622279787220455,-0.040817820883687,-0.0630014772543985,-0.0565299647361423,0.0565751449286028,-0.0620838116448759,-0.00194263713930132,0.0508468352413504,-0.0328339381173237,0.0318394279918795
"SAM000315_tp1",-0.0159358652837554,-0.0230432819388796,-0.044069867960069,-0.0537221891662037,-0.0161719383623766,-0.0178571772062725,-0.0531098225329902,-0.00696311103365581,-0.0431222145933829,-0.0446150753324623
"SAM000327_tp1",-0.0186423345113734,0.0599033442302768,-0.0254620788803176,-0.0154789280132169,-0.020686198626998,0.00153422115761919,-0.0382184317624166,-0.0492933781081052,-0.0305698021665101,-0.0594328206803994
"SAM000327_tp2",-0.0414863330798165,0.0298151905238788,-0.0184957286686786,-0.0133940299606248,0.00918676980572998,0.00777373806195404,-0.0216488015034479,-0.0370799115736571,-0.006355851595202,-0.0399289901818096
"SAM000390_tp1",-0.053871289011363,-0.0123687914209175,-0.0108883469562339,0.0284901383124267,-0.0282684827364888,-0.0192362795020703,0.00016874781764421,0.0314136603808992,0.0224224239192981,-0.0167042635170616
"SAM000353_tp1",0.0399060916339651,-0.0327899967192017,-0.00619789561772098,-0.0214734084893284,0.0558948913858293,-0.0231008471068286,0.0774098631933661,0.0233919209288785,0.0108665526409169,-0.0435248051401501
"SAM000353_tp2",0.0339490569008966,-0.0270883418582269,0.00515080879060684,-0.0216179327816678,0.0512875421524667,-0.023111188185178,0.0379411735118761,0.0311351305709189,0.00872992558505458,-0.0547705931431578
"SAM000420_tp1",0.0343441184849636,-0.0210405421946823,-0.0224777372653801,-0.0218762994197013,0.035376604857291,0.0306886673985366,0.00629944531736555,-0.0176367199031313,-0.0483571843271344,-0.0352300838531607
"SAM000295_tp1",-0.00319193057207549,-0.0140394613649861,0.0105990432334967,0.027184491227877,0.0355240321170085,0.0259391541898011,-0.0449665684405779,-0.0650281986222737,-0.0220396067463953,-0.0444244183102657
"SAM000333_tp1",0.0140081530606384,-0.0172013102190799,-0.0292130916151881,-0.0389669820141958,-0.123893246162702,-0.0408458395514969,-0.0731178786997842,-0.0362500121229656,0.0174869013148863,-0.033235561738079
