"","Metabolome.magenta","Metabolome.red","Metabolome.yellow","Metabolome.green","Metabolome.black","Metabolome.blue","Metabolome.turquoise","Metabolome.brown","Metabolome.pink"
"SAM000404_tp1",0.0194265225921735,0.00827380748983936,-0.0440859687645687,-0.0264861601673749,-0.0146756837528537,-0.0400377713135141,-0.0590539783078666,-0.00653356980258365,-0.0433907371462196
"SAM000410_tp1",-0.0273514480459288,-0.021154329192309,-0.0069047400014544,-0.0243500780739444,-0.0120432609332187,-0.0400223398401672,-0.0339507867454588,-0.00543243379873849,0.00556290815981015
"SAM000223_tp2",0.137523958748231,0.0364388889055539,-0.0266593710290567,-0.0409102076582062,-0.0714762362937501,-0.0640329764361978,-0.0139800887591744,0.0523485933484496,-0.0468502512482434
"SAM000313_tp1",0.0202545102557104,-0.0723815479766324,-0.0559422887813547,0.015631038752065,-0.0474215732774499,-0.02967760157662,-0.00146169602063318,-0.0437540514888517,0.00610972314434976
"SAM000211_tp2",0.0587629046186794,-0.00426590012918683,0.039235893763899,0.0107203260973465,0.0106390182066215,0.0210008235069015,0.0140195616263193,0.0825064023754297,0.00376890120136155
"SAM000412_tp1",-0.00430248676275928,-0.0471018677657238,-0.0188217318478855,0.0109790871674751,-0.0114332749284552,0.0159364229437281,0.0199772678828242,-0.026484055767119,-0.0440629452618292
"SAM000425_tp1",-0.0240749942890697,-0.0537704326655057,-0.0608017202787677,-0.0254952496395832,0.0587693154483181,0.0664001376634985,-0.0321107931021346,0.132310388054653,0.0115621438273112
"SAM000352_tp1",-0.0395337922751664,0.00677395155677456,0.0152234767774038,-0.0122119749209023,-0.0348297689033356,0.0471900266931916,-0.00976603744289252,0.0381998906427336,0.0184553827772284
"SAM000426_tp1",0.0605947464677838,-0.0272651618483745,-0.0485296153318935,0.000904077015223283,0.00403005061602579,-0.00868420041850097,0.00619318996328231,0.0913187118054831,0.00942066699118115
"SAM000420_tp1",0.0963959340366712,-0.0555208058474362,-0.0768607962402093,-0.0182736643813509,-0.0386521910918039,-0.0214757891531305,0.0418109270923632,0.019315082643072,0.0489317996028518
"SAM000417_tp1",-0.0345498580637881,-0.0167141829579764,0.0261319559724336,-0.0209932514275398,0.0136811953628577,-0.036386168754452,-0.0254273724127929,0.0860292354714703,0.0367584410797978
"SAM000411_tp1",-0.027488473796266,-0.0270170133895875,0.0515400774354296,-0.0101310560042921,0.0479411288523999,0.0523092694301702,0.00218303040483724,0.070036771743472,0.0948526852029832
"SAM000419_tp1",-0.0312327332023608,0.0491726834834977,0.042739875301317,0.0214477399027034,0.070747308687932,0.007863259354724,-0.0452515422998777,0.0182196873258905,0.0264842157950572
"SAM000205_tp2",-0.0420252280879771,0.0205686169841191,-0.0270366685383479,-0.00977979448196821,0.00682023684826747,0.00470683035759439,0.023578218229631,0.0459887020789686,0.0146317935659942
"SAM000424_tp1",-0.0293664487622711,0.0186561297207102,0.000938905702597394,-0.0389422807685506,-0.0619473663142599,-0.0490150027498663,-0.0469483472123684,-0.0269901467683898,0.0577651996503229
"SAM000353_tp1",0.029225455414753,-0.0646264677853466,-0.034511585873329,-0.00530379318124607,-0.0221756559355368,-0.0205748343518434,0.0252355417836192,0.0165739685142826,0.0310408143493832
"SAM000202_tp2",-0.0223340703071846,8.95304481470231e-06,-0.0379156241696742,-0.023026069776351,-0.052731838103378,-0.0413430269872435,0.0179699908069812,-0.00628071852448242,-0.0348134516986039
"SAM000401_tp1",0.00876959044427744,0.0934050945730409,0.0725669508921038,-0.000112792251950908,-0.0398309258052992,0.0324204242152822,-0.0270824357470873,-0.0664848729083582,0.0922794369432272
"SAM000416_tp1",0.0303126535096829,-0.0261775391120826,0.0368522825625104,-0.00191417230593541,-0.0604942024137864,-0.0221745823201432,-0.0496511295143699,-0.0229515824821778,0.0221737880443356
"SAM000394_tp1",-0.0181001911176128,-0.0176364929953866,-0.0605285398985734,-0.044569634188721,-0.0646745902386451,-0.0480411676192969,0.0799510529303936,-0.0137661670603532,0.02186823754043
"SAM000418_tp1",-0.0145067080798683,-0.0491248265375433,0.0118137729387955,0.00269787175780459,0.0492333182926591,-0.00334245521772088,-0.0344318061873245,-0.0157584959724095,0.00565624982340185
"SAM000396_tp1",-0.0372806074734415,-0.0762376740631203,-0.0441085087095383,0.0024447593172152,0.0219517962268482,-0.0211776528797295,-0.0166147342648662,-0.0278142634716288,-0.00474135777587124
"SAM000407_tp1",-0.0333549865777092,-0.006415205309131,0.0152814286083707,0.0183628343621997,0.0254236828060021,0.00485326047399208,0.0188674053190567,0.0204869645571548,-0.0408954837295245
"SAM000220_tp2",-0.0266288017947503,-0.0366247256552362,-0.0269124523711951,0.0258947402157088,0.03608706575044,0.0680723732303751,0.0347334907611594,-0.0404641058024658,0.010826332261291
"SAM000359_tp1",0.00399039500294932,-0.0285867022271687,0.000952838684718722,-0.0319410884657465,-0.0958915633320873,-0.0432655721494453,-0.00312918569897036,-0.0168024220498935,0.0198970836238711
"SAM000390_tp1",-0.0363666141453729,0.162497129036611,0.0507219866650661,-0.00152790023899897,-0.00846771122381907,0.018879989644177,0.00261349952608646,0.0280665986464811,0.0740009659245699
"SAM000354_tp1",-0.0117774922031318,-0.0830881856348632,-0.0396590534163714,-0.0191511759399257,-0.047919846052189,-0.0498082762211662,-0.00696943161663298,-0.012111720575232,0.0421002265851982
"SAM000400_tp1",-0.0129736326497799,0.0106332902481869,-0.00726862606579717,0.0934998381823802,-0.0302839142669051,-0.0312019469301354,0.00379494982678777,0.0353757678447382,-0.051746952927001
"SAM000399_tp1",0.0728620818677383,0.0286059942620069,-0.0057893841080739,-0.0253553331583276,-0.0742173472765131,-0.0547736930904183,-0.0117879587812473,0.0081406940688741,0.078729807803201
"SAM000405_tp1",-0.021346125828995,0.00303540080554968,-0.00803360665412642,-0.007326265864805,0.011482550602484,0.00749655783103604,0.168965853552598,-0.0277591228335102,-0.0108847098504235
"SAM000398_tp1",0.0185406914260688,0.066686965115837,-0.052225365689141,-0.00771788474335946,0.0208455189326356,-0.00255697115933057,-0.0435451912276126,-0.0319318219045753,-0.0309204879524425
"SAM000406_tp1",0.0540824253516907,-0.0115581117417607,-0.0233639699955223,-0.0178908846907801,-0.041129219297259,-0.0442992361168272,0.00735173316356449,0.116588681864337,0.0872744033533577
"SAM000212_tp2",-0.034385242740769,-0.0364923865875782,0.0105432702984384,-0.0239510007621575,-0.0214417083794401,-0.012537194567608,-0.0141713121803317,-0.0660876314514348,-0.110427728781037
"SAM000397_tp1",-0.0247413553191568,-0.0221408358635788,-0.0588710339566427,0.00531563179703247,0.00886850665435738,0.00739795952045586,-0.0303258719125193,0.0505863643844319,0.0581124009387256
"SAM000375_tp1",-0.0179972630811758,-0.041340454618092,-0.02341761373037,-0.032017312390052,-0.0292506529072861,-0.0491760400286218,0.014379669232474,0.00778150112593725,0.0129025675335128
"SAM000203_tp2",-0.0155065236206786,-0.0305971616535018,0.0010663767564014,-0.0293806586800595,-0.025181878701921,-0.0370244121829942,0.0102792507044641,-0.0568813627821827,-0.0686346588119648
"SAM000250_tp2",0.0159946887403956,-0.0615796842764879,-0.0685310542719983,-0.00993064385938563,0.0479446828466274,-0.0624658849162743,0.133810579256574,-0.00400115085709201,0.0476194398095506
"SAM000470_tp1",0.0098184778041837,-0.00804370509684117,0.0579950481463506,0.0273719178716946,0.0845309385398591,0.0446163485884369,0.0229957345027471,-0.0131787540095901,-0.00565045604959442
"SAM000467_tp1",-0.0188029730627027,0.0193436598741984,-0.0153396209575976,-0.017729780860515,-0.021157990071907,-0.011174621779791,0.0366097009724443,-0.0482198178514428,-0.075261867738351
"SAM000466_tp1",0.00683147221799213,-0.0472325043703834,-0.0319484401093545,-0.0170347048183587,-0.0456783864795496,-0.0427547608331069,0.0124314150621688,-0.083709596607077,-0.120621302474859
"SAM000236_tp2",0.029334391868664,-0.00560639284381658,-0.0486942560882413,-0.00248110276636419,-0.0322007834095964,0.0228754175774074,-0.0126317690036622,-0.00559548026586511,-0.00957119716581805
"SAM000256_tp2",-0.0189679826555965,0.0271033181151307,-0.0023995318718903,-0.0147177799605714,-0.0548841551838203,-0.0272936346424177,-0.0394873684734605,-0.072172824895525,-0.0531951987245492
"SAM000462_tp1",-0.0110928617131564,0.00165805200889368,0.0540825605624935,0.00313175696847287,-0.0105240969613803,0.00583660500697303,-0.0313303645170184,0.0370315922014204,-0.0456822283444531
"SAM000463_tp1",-0.0344975148111959,0.0447743587581805,-0.0195567793531599,-0.00895445109628648,-0.00479757243882167,-0.0315446301589339,-0.0286925751022968,-0.0679810262386081,0.0377940386072302
"SAM000464_tp1",-0.0202019687810111,0.0528273698691948,-0.0285275659845458,-0.00696498277815781,-0.0164815690851972,-0.00990353991987985,0.0545961248185641,-0.0526010046015892,0.0109454824055836
"SAM000226_tp2",-0.0222474795488446,0.0189641089328989,0.0354134265210553,-0.0363357199842545,-0.030362292289661,-0.0485876492902283,0.0533366782058157,0.0216713074843742,0.0358774764704044
"SAM000260_tp2",-0.0324061050516301,0.0741398757568377,0.0272736409932719,0.0482352094197038,9.81070287096367e-05,0.0170786629281722,-0.014886428335986,0.110903361056509,-0.0292893205010701
"SAM000243_tp2",-0.00784823101595277,0.0184442102652345,0.0134257889733477,-0.00121394506847885,0.0143047143444468,0.00953244102694712,-0.00932584982567367,0.033663700137951,0.0504337911956415
"SAM000253_tp2",-0.026894306732219,-0.0082957799905673,-0.00399019958442355,0.00440844152434977,-0.0265274415721433,0.0548513259759671,-0.0265595002558915,0.0285942021902823,0.0226830599499885
"SAM000238_tp2",-0.0121092875207718,0.0665818188041679,-0.0300925006550856,0.0028104025676998,-0.00306860974827354,0.0883871669074786,0.0184182707723296,0.0695662209560626,0.0392408815680083
"SAM000235_tp2",0.317896465746881,0.0122851209096278,-0.0134297189934506,0.0215266324386256,-0.0590885178741781,3.145081909888e-05,0.0216747243497747,0.00329425474976416,0.0385191681649431
"SAM000386_tp1",0.0235019362874262,-0.0275608350546468,0.0205537282030303,-0.0136985499192746,-0.0423286200896089,0.00967009117694016,0.0055999407561383,0.0107301790089318,0.0233969312264803
"SAM000434_tp1",0.00580361861094536,-0.0116942598331558,-0.0113164326822797,-0.00964002357402498,0.029009229246738,-0.0203390064506324,0.222746620724334,0.040995952127284,0.0428488542544771
"SAM000448_tp1",-0.0250667290299345,0.00207889720591257,0.108940183094292,-0.023004608604649,-0.0231614419021264,-0.0233663128155118,0.0380317164828358,0.0163422311164778,0.00175580034348296
"SAM000447_tp1",0.00247728997669003,0.00488253515044737,0.0170677951006238,0.0109316017162045,-0.0101514725243401,0.0249940885917224,-0.0239095820427484,-0.0670185290725773,-0.0233945273787966
"SAM000446_tp1",-0.0401380115798075,0.0634124125766774,0.00344920685083503,0.0271416972459285,0.071414466270414,0.0458709770327704,-0.0345454416426863,0.0454280720451317,0.110364365302053
"SAM000452_tp1",0.041664024356863,-0.020063608409555,-0.0546455403872868,-0.0110398151268119,0.0267655621619433,-0.00603854041005281,0.0168527414733941,0.0858984123865793,-0.0124924094978164
"SAM000214_tp2",-0.0387798355760838,0.13670240134233,0.208210665405355,0.0260965442369651,0.0469860870461518,0.0950090217664123,-0.0766400940276572,-0.0123931605738784,-0.00122368690102965
"SAM000403_tp1",-0.0253293184832633,0.0867840790481803,0.0297329308129856,0.00516118980106454,-0.0090554795947322,-0.00501729085870405,0.00011848844368967,0.038005195038116,0.0653728264678354
"SAM000450_tp1",0.0973143285663173,-0.0516056338009368,0.0279284042528399,-0.0187918472595555,-0.0188378077500387,0.00932629744174721,0.0131333148550258,0.051226730142202,0.0137546249339907
"SAM000451_tp1",-0.0387800335703952,0.0468189317547072,0.0731215813457752,0.0162809470168711,0.0281085630129925,0.113290226684539,0.00302605541964326,0.0720600873474874,-0.0158522457997727
"SAM000445_tp1",-0.022416580855087,0.0665354659445633,0.0379890678580576,-0.00752608264967751,0.0209336273466097,-0.00398773942129728,-0.0461091580211068,0.0126023289651413,-0.0614965506430565
"SAM000385_tp1",-0.0325812791097201,-0.0119548663231218,-0.0363469148005639,-0.0122216915903787,0.097054458347742,-0.0123250845966295,0.0658027106393956,0.00875469410287689,-0.0155892810669151
"SAM000444_tp1",0.0672985462854781,-0.053993826274942,-0.0394975384103018,0.0253650380154034,0.0246013607406449,0.0394791672405643,-0.0295772008968496,0.0198383779240188,0.0192253094854004
"SAM000225_tp2",-0.00339474531386251,0.0412839112841203,0.00108509680276097,-0.00941331196990516,-0.0577947717885135,-0.0208432111399576,-0.0250441286823996,0.0644971077640773,-0.00454973991298796
"SAM000209_tp1",0.0052083009072897,0.0206163826337222,-0.00662521354992107,-0.0198252400739411,-0.012659439149274,-0.026291682681071,0.0554733875338227,0.0751585464739589,0.00960685487324326
"SAM000471_tp1",-0.0065789797886186,0.0100008093120509,-0.0193118842072653,0.0336045599681383,-0.0520244580803023,-0.04302527756391,0.00265649717614177,0.0572471593420919,-0.0499161942981174
"SAM000248_tp2",-0.0366720318660598,0.00629062072599864,-0.0233616274797305,-0.00892128295984004,0.00682311401041871,-0.0226200178187974,0.00422922774735771,0.0106187060209439,-0.000962567764285521
"SAM000245_tp2",-0.0215768647942351,0.0121694001496093,0.0901555395513839,0.00180351955343973,-0.0166324705612441,0.0100638932257109,0.0402645479144576,0.0201254824585666,-0.00541644023162278
"SAM000481_tp1",-0.0330269260525859,-0.0475361543910859,-0.00996408309155641,-0.0351294792591557,0.0072236743071772,-0.0708203187070125,0.0507004157282413,-0.0498488982798901,-0.0559581447621414
"SAM000233_tp2",0.0581054757287805,0.0329880185061948,-0.0369820901443063,-0.00684657275253128,0.0345002567526108,-0.0144438877233845,-0.0414943713858787,0.0127720471514086,-0.0130074828300161
"SAM000408_tp1",-0.0386533892313106,-0.062556802559245,-0.0075551580716704,-0.0119935924103758,0.0238527082212123,0.0465843110060834,-0.0282912541236393,0.112922483723115,0.0759128477373443
"SAM000477_tp1",-0.0368563043244306,-0.0347049064829783,-0.0410448708196547,0.00123645685101537,-0.00104790963437996,0.00591066166642016,0.179584809982312,0.0462198912958646,0.0108096594325977
"SAM000222_tp2",-0.00682429388165571,-0.00340955560434374,0.0737158017971805,-0.021402800821907,0.023520431103971,-0.00364449588746946,-0.0343988695748568,-0.0162355920301533,-0.0306449617402285
"SAM000490_tp1",-0.0352922928466371,-0.0245067866592759,-0.0269240917988278,-0.00394487972049081,0.120786035384502,-0.0112794219237016,-0.0168799979903267,-0.00115811095706925,0.0324932126842063
"SAM000491_tp1",-0.0271080778495451,-0.0146829579701848,0.0488051939333751,0.0118530587323623,0.0685913217027899,0.0710724472260474,-0.074028105500231,-0.0213026213175071,-0.0343951175746516
"SAM000495_tp1",0.0125386720081759,-0.0329144151618,0.0431361451813454,-0.0123756933949288,0.0187707887091324,-0.0122675310047443,0.0841368213278578,-0.0243046097819406,-0.00594457228101715
"SAM000241_tp2",-0.00428552551092575,-0.0904872307686741,-0.00393660220586655,0.44953059442519,-0.000735083208986058,0.00444476444754451,-0.0080194451672206,-0.0228599051483147,-0.0285843988850068
"SAM000475_tp1",0.0654128804112729,0.05844838764481,-0.0322197517140465,-0.0261127701535919,-0.0559331042353029,-2.71554085497344e-05,-0.013361204857292,-0.0797938661633303,0.00425624859913021
"SAM000497_tp1",-0.010566609452315,-0.0537167761532555,0.0256932200160692,-0.0185823618180005,-0.00561847440873691,-0.0277400580505271,-0.0236002743811246,-0.00856978437717341,0.00568833413205471
"SAM000487_tp1",0.0227705749682117,0.0921825328371587,-0.00763993972040971,0.460218989740857,0.0534281795271161,0.129119120778663,0.0204407113094424,0.101193340203348,0.0374397714412916
"SAM000496_tp1",0.0805318384422999,-0.0292995818244029,-0.0547666005530662,0.0284467339389642,0.205195072822028,0.0442441497131286,-0.0057132795128446,-0.0301089726228211,-0.0292665065942932
"SAM000476_tp1",-0.0333496455087637,0.109919261427162,-0.0366114512446659,0.0125919613745765,0.0868886521672499,0.0238172024183778,-0.037263576673481,-0.0144368834881977,-0.0625093874863284
"SAM000498_tp1",-0.0179963655796048,0.0673168739838719,0.0687183789597629,-0.0136182813982257,0.0701371461290216,-0.0119308022378673,-0.0163680286256443,-0.0320462716609489,0.000341951580149641
"SAM000273_tp2",0.0372227906232549,-0.0207107679009744,-0.0285540707227587,-0.00647138884846207,-0.00812960606610526,0.00608721782789375,-0.0166288959816316,-0.0668590034644966,-0.0498244731369017
"SAM000484_tp1",-0.0386296069419442,0.0331517114272644,-0.0253738063003827,0.0106850196998405,0.061133164471375,0.00377172602457875,-0.0427869807979802,-0.0457794232328844,-0.0117323574751586
"SAM000458_tp1",-0.0165853019085653,0.00475215865044529,0.0231995616764339,-0.0182288203755359,0.0104525489453851,-0.0117247148204806,0.0599839322861449,-0.0330110446656258,-0.00907369959192021
"SAM000270_tp2",0.0324575708656406,-0.0674818754612179,-0.0571800214840888,-0.0353154731703272,-0.0596940493459847,-0.0727793939336444,-0.0339916480149235,0.0518714666871824,0.0236734379662151
"SAM000500_tp1",-0.0108724973045536,0.00178332953820445,-0.00786962398061435,-0.0130713008787753,-0.0119914643909452,-0.0418170571913828,-0.00404144946975893,0.0141511882104987,0.0103445686316183
"SAM000501_tp1",-0.0164411666527568,0.00551776281046524,0.0311304967277093,-0.0186940109786872,-0.062776319983032,-0.0468015429369694,-0.0506024106112606,-0.0307980936031859,-0.0183180785825698
"SAM000502_tp1",0.0470031258135355,0.0260777978786728,-0.0192035391299455,-0.00467487770928125,0.0534493195645861,0.0054832501092424,-0.0065227777642511,0.0166339754923623,-0.00433448628980725
"SAM000499_tp1",0.0170833364330861,0.016459970570998,-0.0502996736353315,0.0127083504452863,0.096756848418102,0.0873645860356634,-0.0221111496131619,0.00956821304582316,-0.00796593165858389
"SAM000258_tp2",-0.00595655844979589,-0.0120586569853287,-0.0383825232603344,0.0566690590399766,0.00429330682320928,0.00374531231330402,0.0246532023697247,-0.000584705843547443,-0.0270553639672294
"SAM000266_tp2",-0.0199222527539965,0.0795780213100007,0.0327639615296353,0.0352128438914128,0.00792047041688909,0.0647885318644408,-0.0335088168847064,0.0204485050928726,-0.0225112833529507
"SAM000485_tp1",-0.0129775218438299,0.0604331356966512,0.0108223619497997,-0.0200280911789702,-0.0125386061059696,-0.0262671652033418,-0.0238553476838133,-0.0434849855396267,0.0312016514171391
"SAM000251_tp2",-0.0208359028825324,-0.0107536309867448,-0.065928935080413,-0.0144671633960989,0.00942346629017638,0.0507221764330936,0.00980791701962956,0.0614678087660989,-0.0364703611995916
"SAM000284_tp2",0.0169911608516968,0.0970094422762555,0.070857766572387,-0.0290713148983578,-0.054002878994201,-0.0525806290396851,-0.0668404575493334,-0.0788190966814281,-0.0286978273047847
"SAM000291_tp2",-0.0127833509717061,0.0133839322415894,0.0208389092418773,-0.00842396548623768,-0.0255344845153767,0.00655326212318529,-0.033420500287249,-0.0295779489607142,0.00785925370214481
"SAM000287_tp2",0.0298298401560951,0.174037670968255,-0.0517505998827277,0.0349222963596034,-0.00319636447515294,-0.0413718427623178,-0.0664474536375802,-0.0913634628642955,-0.0588114689684701
"SAM000247_tp2",-0.00182476990142822,-0.00319992063352286,0.114791157056802,-0.0170333481465124,-0.0231045432958708,-0.0205935851958432,0.00890065428260337,0.0425180985146918,0.168477418180306
"SAM000283_tp2",-0.0103309662626152,-0.0526696642590686,0.114005554275666,-0.0317640002141964,-0.0648768475574729,-0.0404832787687785,-0.0474114386940652,-0.0361104139471447,0.00310029869247005
"SAM000261_tp2",-0.0139815716126153,-0.0569034876508658,0.0223918350221345,0.00500546327326545,-0.0270858727168933,0.0204792558834756,-0.000599944672904337,-0.0636982729841062,-0.0931989217451356
"SAM000299_tp2",-0.0117003833707706,-0.047783073864925,-0.00984488754338522,-0.0283508486538944,-0.0440746378500321,-0.0378508612706104,-0.0504678246967521,-9.85855037919816e-05,-0.0161729625405091
"SAM000309_tp2",-0.00619295623830937,0.00653592611773113,-0.0480428526792208,0.0215418861851813,0.00805843888933183,0.0269773075275911,0.00018723349046195,0.0362828337843731,0.0561235269844924
"SAM000265_tp2",-0.0149981402162425,-0.0468106746324054,-0.0666355524979705,-0.0211602134980969,0.112369023869406,-0.0428566992582974,-0.0282095658906555,-0.0337895723902976,-0.0397699204604958
"SAM000275_tp2",0.0416990614291471,0.0418863864214769,0.114981653379415,-0.0223311267634565,-0.00631164646741747,0.0396852276362593,0.0434415082500519,-0.0781976392331367,-0.0119825837051911
"SAM000242_tp2",-0.035727790370839,-0.0127378741162178,-0.00343928668673105,-0.00797043296232648,-0.0212060441040334,-0.00311103219121395,-0.0292826587106339,-0.00772489511224391,0.0447846009388327
"SAM000307_tp2",-0.0255446457268436,0.0145520543533849,0.00649753234984197,-0.0152341724211033,0.0675547128681453,-0.0014111788785861,-0.0189061660201861,-0.0197072995581971,-0.0255858910781905
"SAM000288_tp2",0.0441323664067162,-0.0532130792118068,0.000119904366734443,0.0152820858397333,0.0745910302373675,0.0395503293551992,0.0100187068757922,-0.00960963655531124,0.0330564966900463
"SAM000255_tp2",-0.0168099903267041,-0.00287794244806477,0.105717853689129,-0.00558405125579496,0.0465047435907869,0.0211647968256128,0.138582653456897,-0.028093600501957,0.00283903324456201
"SAM000518_tp1",0.000131318348117507,-0.0180795788431622,0.0475430656344415,-0.0353823059072156,-0.0490277549236602,-0.0399705881445747,-0.00952679150150308,-0.0116304019993514,-0.000942913489190972
"SAM000523_tp1",-0.0349071350042509,-0.0157301943213009,-0.0285479826521444,-0.00485956074542568,0.109912051634493,0.119006278606782,-0.0393760383315402,0.056725794906318,-0.0183863216992457
"SAM000286_tp2",-0.0281712896418649,-0.0115878251626467,0.0256339460896306,0.000889620941080727,0.024088740230358,0.0420573508954385,0.0339838257313248,-0.0540174282237299,-0.00935631166088627
"SAM000526_tp1",-0.00801128779255666,0.0168899821931701,-0.0291332944637772,-0.00341571611723451,-0.00625170886788554,-0.0200625182383644,0.00267138958315019,0.00970862405843556,-0.0157264825045127
"SAM000320_tp2",-0.0416307173697859,-0.0114248050164121,-0.0446522490878346,0.00344566427773084,-0.0380688352682231,-0.0131779357260448,-0.0332938957270266,-0.000795893987289138,-0.0604402634498925
"SAM000529_tp1",0.0995959603594067,0.135560240959223,0.031001958230315,0.037374376998877,-0.0118841608887625,0.0234064876202561,-0.00268847606030652,0.0279205286450352,0.0264289749125954
"SAM000515_tp1",0.0611582381891667,-0.015677615763538,0.0844990453022397,-0.00562488912094037,0.0263659041163149,0.0403096307824737,-0.0260987946969556,0.0288876057146187,0.0456127591063243
"SAM000524_tp1",0.243743047559133,0.143004025261783,-0.00314395871633171,0.0377720418258076,0.00096921693148401,0.0621789237140726,0.0116882871793169,-0.0382651020239496,-0.0326769514908723
"SAM000201_tp3",0.137096365035025,0.0461203070114197,-0.0605752162967214,-0.0206961423675471,0.017831494305596,0.00657439215987691,-0.0117638992125827,0.0107119402786523,0.100797335747514
"SAM000306_tp2",-0.00773378503256395,-0.027322636952424,-0.00870980189953228,0.0150027834504048,0.0525643796698433,0.0169813337737431,-0.0516836545523089,-0.0423167581337432,-0.0599125898033282
"SAM000304_tp2",-0.0167581958090829,-0.0573954056917834,0.0138678390380392,-0.00774639710504775,0.051502283629568,0.00899361719818288,-0.00911282693074953,0.115421374972092,0.055778130181731
"SAM000530_tp1",-0.0256544776721492,0.0178752317749791,-0.0819040114562429,-0.0195044195285625,0.0328084215479663,0.00841705912623251,0.0881820725810125,0.00992943211039666,0.0874891603141102
"SAM000314_tp2",0.0358828422977867,-0.0118781033866386,-0.0422748047437603,-0.0186133371048548,-0.0228863032757935,-0.0216305772797597,0.00138770707859209,-0.0671321296963104,-0.0793486102184947
"SAM000537_tp1",-0.0285194346869213,0.00456698378512632,-0.0451601823984893,-0.0230037747913158,-0.0175497606120928,-0.0526243778297694,-0.0336854088996034,0.00691636919602877,-0.0296068396951741
"SAM000276_tp2",-0.0407312305679796,-0.0172636681412217,0.034105613060756,-0.00935420705277496,-0.0525438512012621,0.00341795470478626,-0.0385947566253463,-0.0323469141818808,-0.0290757577661608
"SAM000527_tp1",-0.00415444235940561,0.0878216761225383,0.0169174979261897,-0.0225862822320902,-0.042518485238571,-0.0279814539917244,-0.0692360715306177,-0.0598715015815461,-0.0503276707015583
"SAM000535_tp1",0.02840283082479,0.0407364346821156,-0.033105551798339,0.129686502224331,0.139026310958228,0.109726074723303,0.0318798212885102,0.0519074514428584,0.0445244587529294
"SAM000332_tp2",0.081676316105686,0.0544266622126846,0.0286356750719825,0.0112786811816747,0.0287929246924036,0.0557050167106874,-0.0399403926070526,-0.0244746587225158,-0.0143507208872132
"SAM000329_tp2",0.0282063823388436,-0.0714770010199402,-0.0640345329759901,-0.0157008341244955,-0.0334164985938022,-0.0485569958935627,0.0019744166159717,-0.0226144770120713,-0.0530735392406414
"SAM000539_tp1",-0.0148556101564482,0.0752443487870772,-0.0324567267888889,0.03606746209889,-0.00744170056682896,0.0597403352848712,0.0151516626929564,0.0752705908167955,0.0329989705530318
"SAM000536_tp1",0.0757378407343887,-0.0214080884609872,0.0404487512191966,-0.0242679330175374,-0.048299061877072,-0.0211036821525431,-0.0348341228220943,-0.0435262023761322,0.0394324477889144
"SAM000317_tp2",-0.032524997511204,0.0151904931270655,0.0400344315753995,0.00339187095725639,-0.0340356083552288,-0.0396544145416923,-0.0394106963131376,-0.00297413682509364,-0.0787353310165615
"SAM000312_tp2",0.0934795184145091,-0.0513864151117112,0.120898468135115,-0.011703612376112,-0.0591090342292658,-3.29777125485481e-05,-0.00222105280845607,-0.0601143291243543,0.0428268501499528
"SAM000293_tp2",-0.0394700787988845,0.0416468354024245,-0.0243269923798075,0.159326380702331,0.0593970102211554,-0.0084457665905132,-0.025206920677633,0.0309717226839161,0.058621334128557
"SAM000337_tp2",0.000356387629600304,0.041405879587962,0.0114848398714734,0.0517325289492967,0.227319095635948,0.174941614758333,0.0518693951150807,0.0403229797102068,0.0952084207845415
"SAM000316_tp2",-0.0413323353242627,-0.00935657732549344,-0.0272397407094259,0.00731579179673249,0.0173081834806437,0.0561631730873216,-0.0133770153527588,-0.0133865074392994,-0.014999955455902
"SAM000553_tp1",-0.0411984416952461,0.0480551598758574,0.0602101685954575,-0.0127736703113783,-0.0217481038274503,0.0279969561563477,-0.0520846528278839,-0.0649874844598201,0.015899308838764
"SAM000308_tp2",-0.0393124193832614,0.0414061778578113,-0.00444104416984812,-0.0030359516240856,0.022251370711589,0.0102712150812376,-0.0544036318110109,0.053358742038826,0.0561982316732056
"SAM000538_tp1",-0.0140450972621901,-0.000597655221186394,0.00816662085271229,-0.0220281344858577,-0.0533089555125386,-0.0523939438553796,-0.0594916077677896,0.0419059538968372,-0.0181693046856599
"SAM000263_tp2",-0.0191021934808058,0.0262063913179553,0.107465180687472,0.0682725961190568,0.00770470615157267,0.212643849045807,-0.0391131232616447,0.0196932361529259,0.0135348444320516
"SAM000290_tp2",-0.0506501203753881,-0.0514627541146187,-0.0125431932669834,0.000898048905261848,0.0501807267011868,-0.0305296472038796,-0.0302601647373179,0.0429870135064053,0.0421623112545658
"SAM000349_tp2",-0.0327680798132257,0.0353852850573673,-0.0392381340475549,0.0329880742594513,0.0662845106056765,0.0378788386787773,0.00532689077812817,-0.00469025153259225,0.0497063227894724
"SAM000202_tp3",-0.0292112318614998,0.0109441279089569,-0.0204643186614591,-0.0151376552987089,-0.00352269011413478,-0.0263113797485469,0.0157002899183326,-0.0108955628897604,-0.0216770985465854
"SAM000356_tp2",-0.0221295148226706,0.0460138277365104,-0.0185443379927292,0.0170930199184777,0.103854119034366,0.0288154023839356,-0.0100119948109462,0.02875898100825,-0.00761600459547915
"SAM000363_tp2",0.003329875870627,-0.0430813056479761,-0.0100923538424473,-0.0415426252045288,-0.0537364721287894,-0.0681047095493457,-0.0236766859707617,-0.0405144947665307,-0.0670779063734201
