"","KEGG.yellow","KEGG.black","KEGG.brown","KEGG.purple","KEGG.red","KEGG.turquoise","KEGG.magenta","KEGG.blue","KEGG.green"
"SAM000276_tp1",-0.0340964804769563,-0.00320858365168109,0.0273853503467289,0.142595522953842,-0.00405881780655101,-0.00690482509865723,-0.0104699942649366,0.0303746680503965,-0.00844192983484006
"SAM000276_tp2",-0.0572081015178393,0.00647976273900869,0.056496287302278,0.0438215961243527,0.000277961280241725,-0.00661295271987039,-0.000811001125341966,0.0572238332783604,-0.00537149537380152
"SAM000276_tp3",-0.0373292822899548,-0.0253256852272615,0.0193461534162801,0.0631815687201678,-0.00529040357748609,-0.00275237855136148,0.000422036944624778,0.0589249498440009,0.0286804444869048
"SAM000277_tp1",-0.0348904027775404,-0.00739043988017113,0.0558013481535099,0.0174386905809895,-0.00467771127307801,0.00266726847121624,-0.0192133309166644,0.021419750127047,-0.0123067218350219
"SAM000277_tp3",-0.0067789041121399,-0.0212801802528017,0.00506042270409851,0.0482253965517932,-0.006633639963329,-0.00864670291108255,-0.0184912475865251,-0.000376280656338383,0.00363424742012177
"SAM000280_tp1",0.078330023748007,0.00211935314640037,-0.0302108926074335,-0.020569815682103,-0.00522345227052904,0.00525524829915661,-0.0177398967763942,-0.0454324377082331,-0.00643045606863072
"SAM000281_tp1",-0.0174724596005956,0.0309307446761114,0.056409856880547,-0.0417071362939562,0.0371587981160436,0.0137260769152355,0.043493665554632,-0.0351382650869698,0.0934917211143365
"SAM000282_tp1",-0.0104156203274891,-0.0703394888975284,-0.0212970576208849,0.0302386043556506,0.163847422475838,0.67885578192676,0.0722947790270648,0.0599439822977302,0.0197862288421438
"SAM000283_tp1",0.0254818147427926,-0.0325719776365885,-0.0231206717654162,-0.0173413092930652,-0.0215362500067785,-0.00955232167862894,-0.0147353269484253,0.0145306904632638,-0.0105474594832293
"SAM000283_tp2",-0.0032157802937978,-0.0272994617585857,-0.0159453279844903,-0.0327993857956189,-0.0117384403117814,-0.0122525357753253,-0.00766074056828475,0.0351714882516404,-0.0128690227529446
"SAM000283_tp3",-0.00557871443053553,-0.0378870783102573,-0.0156373018583944,-0.0242545536500237,-0.0128339864540011,-0.00880043515719208,0.0134594930667001,0.028069035582201,-0.0117608877496003
"SAM000284_tp1",-0.0093763574901385,0.00605190647707226,0.0151518797036755,-0.021610160517757,-0.0111129786193669,-0.00294829427925176,-0.0160172560657941,0.0050377188296583,-0.0137311421607524
"SAM000284_tp2",-0.0440503740944037,0.0147964130817897,0.0452806474413349,-0.0309507028068469,0.00838534737505352,-0.0059710557317056,-0.00257506598957417,0.0329501097432166,-0.00867144133170451
"SAM000284_tp3",-0.0899651928849171,-0.0106642260892456,0.0981129974783258,-0.0246206922477196,-0.01263555634503,-0.00707654246959638,0.0053773955837366,0.0831117994317375,-0.00616119639369072
"SAM000285_tp1",-0.0346986730520695,-0.0197516063182838,-0.00369106464473354,-0.0457086918163266,-0.0175154176630358,-0.0129716018465919,4.17020480427397e-05,0.048272532111597,-0.015606676286364
"SAM000286_tp1",-0.127112440853205,0.249535557360644,0.372615318906047,-0.002556679231154,-0.018418090480543,0.000608508579338221,-0.0214726642574128,0.0520988541199907,-0.00639456226075957
"SAM000286_tp2",-0.089187814644492,0.104833117498891,0.159244295450006,-0.0275386079472222,-0.00129423878878983,0.0987650247379995,-0.0187303030912037,0.0455602659443515,0.000685093770745231
"SAM000286_tp3",-0.102705118889581,-0.0394154592762022,0.0679880603463641,-0.0281881564276312,-0.0115369009993441,-0.00833991473362924,-0.0184704652757613,0.120322663257123,-0.000519681571350482
"SAM000287_tp1",-0.0421902105404073,0.0353466106334078,0.00542987581334938,0.0957430489879336,0.00890209384026715,-0.00978615683468804,0.00318381650622215,-0.0545776852729062,-0.0112941411065916
"SAM000287_tp2",0.0261290835041979,0.0114924873231466,-0.0205088951737869,0.0739622064809804,-0.015863821436021,-0.00887835056917906,0.00197117017612605,-0.0320483764018222,-0.0129660853523267
"SAM000287_tp3",0.0557269759632412,-0.00367941355223516,-0.0349849466010291,0.0517997247671599,-0.0153438413547682,0.0120553652315032,0.0921095971290778,-0.0349187587172341,-0.0143441223984214
"SAM000288_tp1",-0.0136217836768053,0.00856090687825669,0.0240758584052423,0.0849338329808765,0.0473505631881431,-0.00813189310196543,-0.0198073903974031,-0.024275786594771,-0.00648019611231
"SAM000288_tp2",-0.0506354413781351,-0.0299719255323858,0.0181788078806178,0.0191734238888546,-0.00486401184222364,-0.00485040393625083,-0.0145958284608912,0.0463724960846297,0.00563620222488468
"SAM000290_tp1",-0.0657275093820901,0.0767129589236917,0.0337459423805519,-0.0394740629022679,-0.0308266552866564,-0.0133448892989947,0.0018663768103574,-0.0642352043974362,-0.0147042825916177
"SAM000290_tp2",-0.021475673307217,0.0329541102673814,0.00453508841583321,-0.0426010507358991,-0.0263502128854366,-0.0127471956487613,-0.00440513292554112,-0.0507753086272927,-0.0156812709604648
"SAM000290_tp3",-0.0607924138031789,0.0414820982754736,0.0183037028503466,-0.0396811669934661,-0.0289061780404064,-0.012708438977007,-0.0100664620111975,-0.0451560544228851,-0.0025414487817553
"SAM000291_tp1",0.0668404747548859,0.0331968649766558,-0.032628731992371,0.0403340848607855,-0.0216279968319559,-0.0124934618055972,-0.0134642195424272,-0.0688305438265946,-0.0137452589531338
"SAM000291_tp2",0.0157453572709652,0.0337219425111242,-0.0209597554164477,0.0563352504191577,-0.0213904270708149,-0.0114064625447011,-0.0191664758153592,-0.043331299680778,-0.0144509058261107
"SAM000293_tp1",-0.0161053727548694,-0.0422377928513738,0.00906534997951095,0.00254258728670941,0.21085229054662,0.040210112810546,0.0600448437619854,0.0271212288378378,-0.00501071037841158
"SAM000293_tp2",-0.0597783496929446,-0.0444914043349259,0.00947229831219021,0.0269553940768242,0.15950670887026,-0.00520706233579339,0.0497263671223048,0.0509239681901684,0.0131029471207231
"SAM000295_tp1",-0.00829134667078129,-0.0122746196107927,0.00434045482994054,0.0580334390631869,-0.0188421722690052,-0.00724261429407072,-0.0102549385647228,0.00583061957533266,-0.00519464948316263
"SAM000296_tp1",-0.0254608195171115,-0.0191441480879809,0.0123768996534265,0.0243661894914455,-0.0177818667487807,-0.00706125694365873,-0.0124761760728748,0.0266726199128255,-0.00456461810795041
"SAM000299_tp1",0.00933427352211113,0.00433694155109598,-0.0260853159515132,-0.0462900744524398,-0.0124800119652127,-0.0139474542549458,-0.0191853793966823,-0.0282983189130697,-0.0140595722434708
"SAM000299_tp2",-0.0186299371326274,0.0336141995156092,0.00495245106047413,-0.0457995743466025,-0.0264812819624102,-0.0110262346771007,-0.0120694927218986,-0.0358084124132663,-0.0112398481263971
"SAM000299_tp3",0.0244265566652474,-0.030799681317904,-0.0344374025943267,-0.0439861234249269,-0.0167664852537953,0.0133899647320017,0.0148972162572964,0.00154561534251337,-0.0101098295288902
"SAM000301_tp1",0.0239557226119126,-0.0116666018090585,-0.035114215063461,0.0702612234889218,0.0306849980165193,0.066203717026803,-0.0176817313035892,-0.0294138943522216,-0.0121375246492929
"SAM000301_tp2",0.024574512780151,-0.0181539718348733,-0.030828348774543,0.0308241255343943,0.056528631956629,0.0248869654579692,-0.0172827666275249,-0.0182190853989805,-0.0106716704258905
"SAM000301_tp3",-0.00861933641910779,-0.0208782701415074,-0.0083946610111376,-0.0176173358801065,-0.0235080566316074,-0.0105413016949683,-0.0122851344921508,0.0130098751213929,-0.0142054260096197
"SAM000302_tp1",0.128620579844552,0.0271795878716891,-0.0399530126424908,0.0278547335816645,-0.0231070514851356,-0.0131076169059849,-0.0215813079266703,-0.0669879225807003,-0.0157183446925739
"SAM000302_tp2",0.0603163162433528,-0.0176254482418421,-0.0400875268544432,0.0260498328440955,-0.019793203364719,-0.0120814486219186,-0.0182953825000312,-0.0163769611334249,-0.0114777735555136
"SAM000302_tp3",0.0857192782951105,-0.00836668307294684,-0.0340179956011168,0.022183045584869,-0.0172926135081445,-0.0105459026526051,-0.0122684653080298,-0.0318943592976341,-0.00937043825198175
"SAM000303_tp1",-0.052520434282763,-0.0612620522738052,-2.35865090931741e-05,-0.00739625751347735,-0.01725985285204,-0.0102174359689936,-0.00677565315534319,0.10960681002855,-0.00630208300659283
"SAM000304_tp1",0.0471123796588903,-0.0105180475387448,-0.0247239759536537,-0.0423726097230034,-0.012975188202792,-0.0125091888157726,-0.02006713847197,-0.025966833955978,-0.0129946769273518
"SAM000304_tp2",-0.0120320580215168,-0.0174926441593507,-0.0139307002661446,-0.0456973143995921,0.000677292851211294,-0.0124846174640243,-0.0229800530570312,0.016672081710147,-0.0142100659515869
"SAM000304_tp3",-0.00915329724325317,-0.0368221975236061,-0.011674884251921,-0.0415127716697078,0.0304224865878279,-0.00997405555794859,-0.0202339528485128,0.0195137572907029,0.00375141403274341
"SAM000305_tp1",0.0169478681732969,0.0271231673478907,-0.015982713184872,0.0639870159081158,-0.00243934269930071,-0.0123058737749113,-0.0227498659132986,-0.0650780655459408,-0.0155052757073702
"SAM000305_tp2",-0.00725142883467736,-0.00157368142537532,-0.0130327035166525,0.0568642631920994,0.0546908890320428,-0.00626601734357313,-0.0210267780003307,-0.0292457826906131,-0.00916236518862894
"SAM000305_tp3",0.0278426643725987,0.00992951672491254,-0.0231431145110507,0.0493839659128301,0.0338606874296868,-0.00889465578484342,-0.0212166132372528,-0.0482128659638574,-0.0141312933830583
"SAM000306_tp1",0.0124728323556827,0.00621828384358511,-0.000350397587317992,-0.0359855170900826,0.082625034312007,-0.00163933440145761,-0.0203596493979523,-0.0426913392576111,-0.0126088084478661
"SAM000306_tp2",-0.0110298716263763,-0.0284905163240157,-0.0151469992057069,-0.0414118948614649,-0.0138516771411542,-0.0102561127333739,-0.0200470202215001,0.0142961450177977,-0.00432628349191881
"SAM000307_tp1",-0.00344903792886033,-0.00611980363706942,-0.0111847137692322,0.0664623995783775,-0.000357498531401233,-0.00474003368656465,-0.0151237364344903,-0.0215536304960957,-0.0104020199073093
"SAM000307_tp2",0.0834691020047252,0.039504407968677,-0.0287282131881994,0.0304683306044673,-0.0190082743137587,-0.00604642998021331,-0.0185639630572645,-0.0678941519455524,-0.013589366557265
"SAM000308_tp1",-0.0677682757642366,-0.0357266695420036,0.0284464101372338,0.00422569056718762,0.00542805433382071,-0.00494585725695714,-0.00813491518638024,0.0261316746517047,-0.00749600552495897
"SAM000308_tp2",-0.0305775060292204,-0.0335768397633362,0.00272511999365674,0.0090989027529767,0.00859042550773096,-0.00852087663749061,-0.011965406013135,0.0427803151220637,-0.00611845485751497
"SAM000308_tp3",-0.0460544660886631,-0.0466459533622294,0.00929026285406502,0.0720965186094864,0.0175655570887851,-0.00645757769938888,-0.0049942925833891,0.0576213796032765,-0.00541133987355757
"SAM000309_tp1",0.00635883720502844,0.0213657928113725,-0.0182343814782636,0.0467991832190858,0.0290726895852332,-0.0120468626935498,-0.0231914736774542,-0.048939438285075,-0.0146041482033783
"SAM000311_tp1",-0.0133782573015246,-0.0418706947570025,-0.0139660315528331,-0.0412028096960169,-0.0107725325906941,-0.0106035879943397,-0.0039270847923768,0.0604479784142278,-0.0131346012677468
"SAM000311_tp2",0.00484437715488985,-0.0448201844116688,-0.0317133995954829,-0.0434558886241006,-0.0163245720392148,-0.011749613910128,-0.0213202480147671,0.0533189487917896,-0.011786671893441
"SAM000311_tp3",0.00437593997996153,-0.0502966886219871,-0.0371107292151832,-0.0422534513261909,-0.0138739628017608,-0.0112118093755316,-0.00557836377803725,0.0461818271848704,-0.0119718066770051
"SAM000312_tp1",-0.0183031371854665,-0.0189610605511478,-0.00443410536321464,0.059709677968707,-0.0117585949717972,-0.00799415990922672,0.0338828392582567,-0.000335844030173472,-0.00881671939681118
"SAM000312_tp2",-0.0188889233403812,-0.00346497197809918,0.00405582498043836,0.0613962427314354,-0.0137159661570756,-0.00946540728780922,-0.0144671866058603,0.00942547665168716,-0.00750277769157205
"SAM000312_tp3",-0.00262706081291245,-0.0234729330466623,-0.0105491436832332,0.064583254013652,-0.00274150659634289,-0.00884926741805707,0.0146078915248355,0.00716410031535064,-0.0108303729543153
"SAM000313_tp1",0.0888070412195588,0.0285047490796023,-0.0248573670643244,-0.0445841911563673,-0.0238592985579739,-0.0129636446296774,-0.0201625033330418,-0.0490767044511541,-0.0115517231367946
"SAM000313_tp2",0.0682845802342778,-0.00786652713961063,-0.028483122993205,-0.0451982339787985,-0.0249864486551446,-0.0137389246109903,-0.0205711417165328,-0.0348194981154774,-0.0131485451201641
"SAM000313_tp3",-0.0104541496768568,-0.0433726283102022,-0.0131877182274023,-0.0378699157335768,-0.015367023853904,-0.00575550809698102,-0.0117767127593264,0.043834321003851,-0.00452691988077112
"SAM000314_tp1",0.0135482967857835,0.00121044231468563,-0.0167071245855807,0.0123519402005403,-0.0180024151433912,-0.0100322507334648,0.0259851590663795,-0.0265489084500823,-0.0107989952722543
"SAM000314_tp2",0.00832021807500973,-0.0131032555818589,-0.00761632006348562,-0.041218011628772,-0.0101007126981259,-0.00453498878238869,0.524126166597834,0.0103883997114631,0.00627988965366992
"SAM000314_tp3",0.00783787987392425,-0.0281875896623236,-0.0243292059078963,-0.0370417443493317,-0.0204936556389333,-0.0109538543899371,-0.00256641202406536,0.00576126204690127,-0.00996866850358243
"SAM000315_tp1",-0.0488825841924045,0.0175237875131234,-0.00955051263566137,-0.0411983237122445,0.017073894978253,-0.00993535580023608,0.130904350245874,-0.0202448736725915,-0.00214422484315912
"SAM000315_tp2",0.0355648159249344,0.0252849843366888,-0.030720943340044,-0.0412222924210061,-0.0173023461001246,0.00213794223883516,0.0538933669441505,-0.0663333859447038,0.0530436089421707
"SAM000316_tp1",0.0769980583844662,0.00435726158666164,-0.030754433460662,0.0487087388146878,-0.0149129840854495,-0.00792857589731821,-0.020627104541356,-0.0450915361982843,-0.0128639590501261
"SAM000316_tp2",0.0806067769724753,0.0142462327608426,-0.040174605963695,0.00112610831278852,-0.0224208956591365,-0.00159970105547004,-0.00431702878575534,-0.0300518932806145,0.0235007750455965
"SAM000316_tp3",0.0656538811265085,-0.0220450320944457,-0.0401142566434655,-0.0366955662710501,-0.00563824308984433,0.0602700295677333,-0.017576009308987,-0.014054783508278,0.0217505719849335
"SAM000317_tp1",0.00960189502218374,0.0204939849791533,-0.0173664807620598,-0.0466009387233428,-0.0291731656217539,-0.0151078219773804,-0.0242887944967938,-0.064272738144828,-0.017132639068862
"SAM000318_tp1",0.0162307689554026,-0.0188640134522771,-0.0209586321317711,-0.0470075455617401,0.100321738097775,-0.0120903148005629,-0.0253524358930521,-0.0148590888832076,-0.0149588967362697
"SAM000319_tp1",0.0331702085835314,0.00408773258702,-0.0161489186229891,-0.0352100930179061,-0.0199234169995309,-0.0118325166352893,-0.0195774440327268,-0.0282273641121647,-0.0148246124284334
"SAM000319_tp2",-0.0143000440914351,-0.0424889835302169,-0.0202825382363338,-0.0332671893972428,-0.0168823608214217,-0.00985697818634883,0.0112785517387419,0.0397446981163851,-0.00177128861191676
"SAM000319_tp3",0.0584924500051296,-2.68957126243245e-05,-0.0276039618509729,-0.0418515751748599,-0.0189207179611013,-0.0118354958761833,-0.0174442321789967,-0.0414127632409502,-0.0136449436645322
"SAM000320_tp1",-0.0676015387197787,0.0332411977542413,0.047861284142169,0.0134765448480542,-0.0287063722740858,-0.0124736906782082,-0.0233706199526526,0.00480823112598084,-0.0134553872040703
"SAM000320_tp2",-0.0696229994776006,0.0285942417290979,0.0501460758800217,0.00794774003859987,-0.00322396350341448,-0.00932058574932552,-0.0126425273976777,0.00896731618768863,-0.0118599315405625
"SAM000320_tp3",-0.0588535905552182,-0.0237425333030652,0.0192829194133641,0.00181888005358825,-0.00390630090046426,-0.00209493879640771,0.112043024836725,0.0413307803123369,-0.00369378811333351
"SAM000321_tp1",0.0495191366444513,0.00876322755986442,-0.0215471470958442,0.0211189843618891,0.0297490965238741,-0.0114443081371516,-0.0226077644618976,-0.045003158396314,-0.0128315747300434
"SAM000321_tp2",-0.00701290273179481,-0.0344194811149511,-0.00110766686820295,0.0328276189958887,-0.00511218943495789,-0.00951503740512426,-0.0204714133364228,0.0199717472340622,-0.00277546446581394
"SAM000323_tp1",0.01317261121564,-0.00410314215278053,-0.0183833629604373,0.0500019171904216,-0.00550374950237126,-0.00585559737644395,-0.0207081132160889,-0.0165622362424338,-0.00539317683508242
"SAM000325_tp1",-0.0246374967210869,-0.00859718019222461,0.0193902813286636,-0.0382017540725803,-0.0199490839800423,-0.0113199550503347,0.00253867472342626,0.0112176922734602,-0.012770303373062
"SAM000326_tp1",0.0250202595568138,0.02339596471778,-0.0165214974940941,0.0333111565115174,-0.0162213248102388,-0.0106736124429296,-0.0085629277418718,-0.0530832341004383,-0.0111389532254978
"SAM000326_tp2",0.0139680136028743,0.00585744152471423,-0.0182261503421641,0.027843056802324,0.0251360677236666,-0.00844315042129958,0.000249221703480139,-0.0434608269179542,-0.00929180474939078
"SAM000327_tp1",0.0421653071801088,-0.00229734973983108,-0.0213715832992266,0.0910365341505016,-0.0201041154046635,-0.00971116571350643,-0.01774553818562,-0.0278383084835134,-0.0115268748582642
"SAM000327_tp2",-0.0316689541138428,-0.0425431953480729,-0.00702128708947055,0.0773585162139755,-0.013049680099024,-0.00718714939745332,0.0417535499905333,0.0364988009304238,0.00585173418601484
"SAM000327_tp3",0.00659529062571406,-0.0417278322471298,-0.0285990401128708,0.0387325996861423,-0.0124551836243805,-0.00665664809171124,0.141171593085639,0.0358557476120555,0.0491322325835058
"SAM000329_tp1",-0.0423631741580462,-0.0217868477417131,-0.00271866824768408,-0.0262155152442956,-0.0115708538802648,-0.0095247701059456,-0.02042023466223,0.0185802700695502,-0.0124604531230028
"SAM000329_tp2",-0.028342687899458,0.0207569670004146,-0.00499198640333526,0.00335845849697116,-0.0252252903265552,-0.0112046037620677,-0.0228218877371443,-0.0146148162195256,-0.0107720837463506
"SAM000329_tp3",-0.0915258894961692,-0.100590398868165,0.0167318551203429,0.134094070882385,0.0244366200523838,0.00942898065790932,0.014978652203815,0.134924431642932,0.822914789251099
"SAM000330_tp1",0.00220496846620898,0.024948564944008,-0.00404786618648218,0.0416462081522528,-0.0204856134508694,-0.0111135616250988,-0.000820297561837468,-0.0505730193989045,-0.0155767427793748
"SAM000330_tp2",-0.0159755667372561,0.025295328798498,0.00452087052522177,-0.0250677925346629,-0.0194280829402073,-0.00122947001695917,0.0454999137225717,-0.0456391958263415,-0.00719936685584421
"SAM000331_tp1",0.0708655625904661,0.0329742103882563,-0.0338044278208719,0.0423550755161505,-0.0230321603048507,-0.00936699845934849,-0.0104127084026865,-0.0596842615611074,-0.0134750860293968
"SAM000332_tp1",0.0806360355835112,-0.0136730429242925,-0.0395441604922883,-0.0442215817767175,-0.0180036580384313,-0.010592851403563,-0.00823019763172336,-0.0197762159374089,-0.0100383395546169
"SAM000332_tp2",0.0586624775959764,-0.018717257007416,-0.0388798582324543,-0.0412646675082745,-0.0221564976240939,-0.00794462850372366,0.0229356488054847,0.0019657410957008,-0.0098623475216078
"SAM000332_tp3",0.0259714980921657,-0.0413301062182171,-0.0447321374205675,-0.0391332346298997,-0.0179030358631556,-0.00955952811373922,0.0427804206811171,0.034502713013137,-0.00422511382676855
"SAM000333_tp1",-0.0119947400399807,-0.0379571697400454,-0.0125464464446456,0.0268126042965622,-0.0142040902550149,-0.00738069618034412,-0.0048663320217019,0.0286877742548872,-0.00883828413493517
"SAM000333_tp2",-0.0243705238979223,-0.0285657506640042,-0.0140871138724256,0.0160614562387386,-0.0184596777693285,-0.0108270427042667,-0.0147272452527303,0.0303007978201036,0.0185398534782099
"SAM000333_tp3",-0.0081070301905713,-0.0340921911572559,-0.0196198226282484,0.0303918372840237,-0.0113140025494055,-0.0101732181527431,-0.0129001121426904,0.0259866644910468,-0.0111635621684068
"SAM000335_tp1",-0.0170496205745376,-0.0352767005991371,-0.00666503673976097,0.00646404534876983,0.00113444911517125,-0.00963776166620046,-0.00225595524482931,0.0302409894972002,-0.00652308823098015
"SAM000336_tp1",-0.0373882871451327,0.022916596311254,-0.00663125725712724,-0.0437369991114861,-0.0248148665768078,-0.0132964270380746,-0.00501590532446035,-0.024896310791871,-0.0143681047390222
"SAM000336_tp2",-0.0438355319222674,-0.0253497381106612,0.0157374251484792,-0.0381299803482776,-0.0191795336720698,-0.00956788297687736,-0.0179188915852045,0.0298945826280004,-0.00767438662399231
"SAM000337_tp1",-0.0137150569817734,0.0400747811967813,0.0332134146636819,-0.00767391512818645,0.0124346460492676,0.0972066995892533,-0.0118113625500775,-0.0219031319445299,-0.00915301835028556
"SAM000337_tp2",-0.0525726248101098,-0.00338843259763463,0.0289475552217924,0.00702060106254397,0.0710167125895671,0.169120860002463,-0.00152856181609828,0.0307960259151131,-0.00557030853310813
"SAM000337_tp3",-0.0670086664035116,-0.0200548930434971,0.0493762007549952,0.0116433434878156,0.0567479184186117,0.1606974448381,0.0122813272339241,0.05526491167958,0.0125391330313408
"SAM000340_tp1",0.00421650698181139,-0.0332232663370461,-0.011943060379222,-0.0407312765716204,-0.0126333548232311,-0.00804161856241925,-0.0180865146623042,0.00951700924259715,-0.011071453172309
"SAM000340_tp2",-0.0365459591663057,-0.0345556622691396,-0.00290642976309246,-0.0388908149327542,0.189853954474144,-0.00789791398111024,-0.00727086539071006,0.0205340117216404,0.0887770261697186
"SAM000341_tp1",-0.028847455177013,-0.011747160648963,-0.00568025179795983,-0.0296902097487156,-0.0268626303099604,-0.0114064424414137,0.00761847542218135,0.0554720097280538,-0.0122126575358388
"SAM000342_tp1",0.0565636341357771,-0.0212707425374152,-0.0323511611652225,0.00930638644757886,-0.0125830926145921,-0.00849642193976054,-0.0217819152227697,-0.00609854622883638,-0.0139811180197327
"SAM000342_tp2",-0.00351667719482162,-0.0072574649740544,-0.0215536054993001,-0.0293181631967722,-0.0179933835589344,-0.00684617923645557,0.10237206711811,-0.0116970020611846,-0.00731086878738042
"SAM000343_tp1",-0.00929025925408492,0.00295002978143677,-0.0126679735223947,-0.0442607585390149,-0.0225578723947022,-0.0132491199706862,0.00213952303302652,-0.0127873110479281,-0.013268396267422
"SAM000345_tp1",-0.0725111459029121,0.261709640350793,0.272635434947098,-0.0282806413557108,-0.0161935687379886,-0.00727227802689319,0.00546207337231205,0.00137100533307979,-0.00834929846128186
"SAM000346_tp1",-0.00236710293314649,-0.000679569398290034,1.64009040285683e-05,-0.0422329354661504,-0.0255897263367902,-0.0114684812366607,-0.020438439666267,-0.018023275895395,-0.00959304853425223
"SAM000347_tp1",-0.03123569727173,0.00041963112324316,-0.00167737548346466,0.0657579441863271,-0.0153373131587424,-0.00698462057879712,-0.00880438353196678,-0.00331031853640227,-0.0113111681649698
"SAM000348_tp1",0.09749648208548,0.0435948597569685,-0.0388651673429932,0.0126353763254005,-0.019781472858827,-0.000572307952177693,-0.0195934312007122,-0.0762223689531353,-0.0122842977540319
"SAM000348_tp2",0.0348458483012572,0.0236876790028256,-0.00973429810044881,0.0188280664939567,-0.0166055118284862,-0.00719787453626858,-0.0168781344040995,-0.0497865606433411,0.0493197660440045
"SAM000349_tp2",-0.053790432547105,0.023262247908981,0.0471573298002983,-0.0367764008115144,-0.0168983273337806,-0.00304539518887368,-0.0129042533327699,0.044290083703982,-0.00901469336842193
"SAM000349_tp3",0.060578254445382,0.0254659269658085,-0.0103493398573864,-0.0436759473294873,-0.0277227368035122,-0.013607625014891,-0.023479985963767,-0.0352022265113942,-0.014020386740188
"SAM000350_tp1",0.0363356583495247,0.00642105911823782,-0.0265340085810772,0.0581173277519996,-0.0219791829535987,-0.010594180043809,-0.0169413916692601,-0.0248925249390304,-0.0133042864001686
"SAM000350_tp2",-0.0124736252100947,-0.0285455685371109,-0.0142319288565379,0.0270107073939945,-0.0124841834836393,-0.00951336820750077,0.00559830529742075,0.0334765239826719,-0.00396473761131391
"SAM000350_tp3",-0.0208489206578598,-0.0440038558446074,-0.0176433983813007,0.0252534898691399,-0.00743487667181633,-0.00527754328739885,0.00473978654679615,0.0594400034806554,0.102537448465536
"SAM000351_tp1",-0.0292825755219086,-0.00945049248967356,-0.00962672846743789,-0.0435334456848617,0.0363212137390632,-0.0117510218980615,0.0314727382313417,0.012259807001454,-0.0145450252315123
"SAM000351_tp2",0.0356553849817732,-0.00961896133541073,-0.0361165234961103,-0.0433536514800652,-0.015443291004277,-0.0140138833303544,-0.0193239735458052,-0.015721443012052,-0.0151438062831733
"SAM000351_tp3",0.0493354270627857,0.0230968839670956,-0.028605091896542,-0.0423969153435276,-0.022997978583624,-0.00799781273997155,-0.0200422137017045,-0.0518263920208292,-0.00873443678720252
"SAM000352_tp1",-0.0394838966726217,-0.0161572669479744,0.00454268021554367,-0.044927990684259,0.00473957662808342,-0.00167073434817771,0.0365118153380882,0.00167302385577321,0.0089872536681263
"SAM000352_tp2",-0.0439441107487061,-0.0476135348894881,0.00290988198262232,-0.0361689658402514,0.0946112991126639,-0.00583478027443344,0.0286970810201097,0.038433481092403,0.0542194135450498
"SAM000353_tp1",0.0208472519650139,-0.0133063133087059,-0.00494497851585704,-0.0435810459247724,-0.00938950782540089,-0.0100214537929048,-0.022956411054676,-0.01501664853709,-0.0143702910182023
"SAM000353_tp2",-0.0496843309570374,-0.0530423684000983,0.00815088657272961,0.00598047758341948,0.00474008405453868,-0.00535936222898462,-0.0185113147501734,0.0649395372141663,0.0117329213457547
"SAM000354_tp1",0.0424856493814453,0.024828419773441,-0.0211067226832071,0.0150927745902384,-0.0227015064737837,-0.0108025529106845,-0.0221591482958778,-0.0459518535290227,-0.0140768204079557
"SAM000354_tp2",-0.0476425295211231,-0.0648323201030526,-0.00578558084887754,0.0412046478002671,0.0933610641826882,0.000320398369303332,-0.0143182162045118,0.0903018780897605,0.0725612698873742
"SAM000354_tp3",0.0581647259444493,0.015936323955393,-0.0322965530670774,0.0134923676335845,-0.0146036853868387,0.00612049019529311,-0.020957907163189,-0.0570955437689768,-0.0124310142961196
"SAM000356_tp1",0.0708850399358672,0.0337474108152185,-0.0192486274983973,-0.0449552206642093,-0.0248212649239813,-0.012869715850522,0.00721806974863483,-0.0595076529814732,0.00146141990968683
"SAM000356_tp2",0.0354991492540492,0.0828204134659387,0.00954315005913891,-0.0462394863522002,-0.0108949533596015,-0.0142920428885068,-0.000494963929980758,-0.0774696991681115,-0.00972857359511274
"SAM000356_tp3",0.0142655034173044,0.0181218208491359,-0.00477272873605356,-0.0397471257090507,0.00685373496096292,-0.0120371908388751,-0.0205397071788895,-0.0553043003554311,0.0205975126197202
"SAM000357_tp1",0.0158454439793129,-0.00588966873335881,-0.00298301387577884,-0.0427361648577336,-0.0243355576661497,-0.0112487870447958,-0.018467016041937,-0.00392518250373411,-0.0140150548250919
"SAM000358_tp1",0.0816914314637312,0.00445933313479803,-0.0335502194727966,0.023841523896742,-0.0259210970695132,-0.0134094490510711,-0.0196275913563633,-0.0276139051369327,-0.0145258230134441
"SAM000359_tp1",-0.0449758552239349,-0.0144556490041913,0.0150170951731633,0.0338539589416782,-0.0159086657666073,-0.0104607040573377,-0.0137449977624329,0.0117761822695892,-0.0128036697394563
"SAM000360_tp1",0.0733163838890372,0.00225355995821425,-0.0332087576657289,0.027203646749997,-0.0261382874360041,-0.0134924894040722,-0.0202491933892292,-0.022405536917044,-0.0149850216761756
"SAM000361_tp1",0.0689766732492335,0.0230774380279994,-0.0384551811163268,0.0646807674301765,-0.0182824245044617,-0.00378730910252732,-0.0167617003411488,-0.0582722401663354,-0.00712806780599224
"SAM000361_tp2",-0.0182625704865284,-0.0282757863533842,-0.0121027633831956,0.0366952503161241,-0.0164756282932805,-0.00907592445082471,-0.0166530663191055,0.0414909637371483,-0.0103017173302376
